cell_index,cell_label,n_seeds,epoch,override_planner.planner_type,override_planner.learning_rate,override_taxation.allow_non_monotone,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,13,heuristic,0.05,True,269.6542145703125,272.6782690625,160.7,369.61,0.5352162369445782,0.5324880757955139,0.46218586806182477,0.6019162469214075,18.993407207978603,19.206310648166337,11.214477366561676,26.141229312646217,80.80350540087171,71.47083358394656,26.93843598511107,145.66143880067276,13.2,13.5,12.0,14.0,0.25,0.0,0.0,1.0,0.10714285714285714,0.14285714285714285,0.0,0.21428571428571427,6.6,6.75,6.0,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,14,heuristic,0.05,True,289.8410081306192,269.21335836363477,194.24,398.09946400499996,0.54149501963211,0.5445822744629261,0.4694359990047442,0.6053158524162625,20.432181642371027,18.948492040525252,13.572479272923587,28.184800690948332,95.0657270550651,92.68974245157716,39.72487877883145,164.1532287433991,13.3,13.5,12.0,14.0,1.0,1.0,0.0,2.0,0.08571428571428572,0.07142857142857142,0.0,0.15,6.65,6.75,6.0,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,15,heuristic,0.05,True,300.1937464243264,313.05,206.68,386.68,0.5507725485519823,0.5546985293283686,0.4722209805093361,0.6261836710030109,21.167024184604465,22.078138945988915,14.45405092848398,27.379929321015226,109.67708753563257,105.03905247291894,44.48980468062883,194.66069511100054,13.5,14.0,12.0,14.0,0.7,0.0,0.0,2.0,0.10357142857142856,0.07142857142857142,0.0,0.21428571428571427,6.75,7.0,6.0,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,16,heuristic,0.05,True,303.3532766725525,294.03999999999996,211.13813580984373,414.7200611882661,0.5427318837516307,0.5280221949938252,0.46856542696025144,0.6292104579842057,21.396725249020793,20.738846045360233,14.766476777198394,29.372765707161985,118.42761009136721,115.35961418998252,53.911227772569084,185.08363252163167,13.35,14.0,11.9,14.0,0.2,0.0,0.0,1.0,0.08571428571428572,0.07142857142857142,0.0,0.21428571428571427,6.675,7.0,5.95,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,17,heuristic,0.05,True,323.1762275,328.479375,206.82,450.36922,0.5405078258716335,0.5286415726854019,0.4552083992028529,0.6345187825386265,22.813762337064183,23.180093538703733,14.48572004130619,31.884202284127483,133.9254072793307,127.56534455434254,49.14321346013616,220.89582328315075,13.5,14.0,12.0,14.0,1.1,1.0,0.0,2.0,0.05714285714285714,0.07142857142857142,0.0,0.14285714285714285,6.75,7.0,6.0,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,18,heuristic,0.05,True,334.33129389914063,328.2,252.63999999999996,442.41,0.5397231569589829,0.5280264944011228,0.4750889599815724,0.6215157308871865,23.610945128601983,23.199522178189458,17.737282047078512,31.361539322885378,147.7840374691015,147.2138451151311,61.93094819187592,198.90976909364377,13.4,14.0,12.0,14.0,0.65,0.0,0.0,2.0,0.09285714285714285,0.07142857142857142,0.0,0.21428571428571427,6.7,7.0,6.0,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,19,heuristic,0.05,True,359.2422978082643,363.95,239.82,483.2047691915743,0.5504143239124917,0.5589027018101718,0.49221740582739576,0.6229463594080055,25.38495696720549,25.73413118614112,16.815120391889987,34.23250744513715,176.58516393769116,175.92605592693803,72.74511620226639,275.5003782609643,13.5,14.0,12.9,14.0,0.15,0.0,0.0,1.0,0.10714285714285714,0.07142857142857142,0.0,0.21428571428571427,6.75,7.0,6.45,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,20,heuristic,0.05,True,363.2201526795379,379.51548823239426,266.5652491471504,487.7425090162214,0.5406377151798761,0.5451876301204455,0.48265530623286557,0.5997205209296257,25.673977762377053,26.814685611998307,18.766658724778587,34.594533790839805,181.60840626613134,183.16408797830405,73.70965031506432,262.2624170459524,13.6,14.0,13.0,14.0,1.15,1.0,0.0,2.0,0.04642857142857142,0.07142857142857142,0.0,0.07857142857142856,6.8,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,21,heuristic,0.05,True,393.01875592469304,412.86950125,277.28,517.2816247169351,0.5399883766841668,0.5371031788777443,0.4649115647931288,0.6227197345134646,27.802774091993133,29.253796275672613,19.552849430081793,36.71732248326285,212.78361265911835,233.2295296269857,89.28992392607059,280.0863374093878,13.6,14.0,12.9,14.0,0.65,0.0,0.0,2.0,0.08928571428571427,0.07142857142857142,0.0,0.21428571428571427,6.8,7.0,6.45,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,22,heuristic,0.05,True,401.13236527843014,407.0,275.72,538.7489564813692,0.5391347126026164,0.5457173035150599,0.4650189296084406,0.6298862411405507,28.382744449300844,28.827236571243088,19.39931186296543,38.24440209612422,231.49016966624842,228.46961473982518,109.58065484477488,316.20329529513356,13.55,14.0,12.0,14.0,0.05,0.0,0.0,0.0,0.08214285714285714,0.07142857142857142,0.0,0.15,6.775,7.0,6.0,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,23,heuristic,0.05,True,411.97492195535267,413.2388917410266,291.2196005625,567.2798,0.5427713436455383,0.5426198448324889,0.4604213217438399,0.6128628824536234,29.155394467845277,29.261913443965504,20.534472813767643,40.25692380542857,241.14572238491513,239.9998435096573,113.10459035908794,352.00033584014096,13.8,14.0,13.0,14.0,1.2,1.5,0.0,2.0,0.03214285714285714,0.0,0.0,0.07857142857142856,6.9,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,24,heuristic,0.05,True,411.35501147863954,426.62,294.61,519.9899999999999,0.5418300681355749,0.5323646824957476,0.4738977533622189,0.6237901652438829,29.111585785835036,30.230287686858844,20.734462606036075,36.89712529878514,256.33932944208027,259.24069865345234,124.16817529321204,355.5247769913917,13.5,14.0,12.0,14.0,0.65,0.0,0.0,2.0,0.08214285714285714,0.07142857142857142,0.0,0.22142857142857142,6.75,7.0,6.0,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,25,heuristic,0.05,True,445.1810353063567,461.94887463285835,308.17,610.0513293375,0.5496416062181028,0.5507288747662071,0.4971151691540521,0.6341212574280543,31.523824575916425,32.69683356772043,21.691256965090194,43.326741895707144,301.8355675868377,321.2125831980943,139.87126945546927,400.9653893716384,13.85,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.08928571428571427,0.07142857142857142,0.0,0.14285714285714285,6.925,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,26,heuristic,0.05,True,456.1200190433121,479.2699062738354,287.88000000000005,600.5620424378197,0.5403906016782725,0.5217915417519905,0.45361621334956076,0.6331869218515463,32.30980605939744,33.94733974733734,20.242955900929413,42.64962917031815,309.12982900639236,337.49252053932025,143.57612976282118,406.62341480320464,13.75,14.0,13.0,14.0,1.15,1.0,0.0,2.0,0.060714285714285714,0.07142857142857142,0.0,0.14285714285714285,6.875,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,27,heuristic,0.05,True,455.10366530758847,451.20000000000005,344.126725,672.13593875,0.5483092472340424,0.5486050717533,0.4587532859207837,0.6060659922038537,32.233250041210724,31.976844987870166,24.285497649349722,47.728347376491904,327.3383006278478,341.0171907587297,168.7612097172337,455.99433524476876,13.8,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.05714285714285714,0.07142857142857142,0.0,0.14285714285714285,6.9,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,28,heuristic,0.05,True,468.730500934634,481.40601499403715,298.33,614.4300000000001,0.53828156812553,0.5275347629716561,0.4558491214401609,0.605299734117643,33.211609282696806,34.094633206002385,21.008133489855453,43.63428844112575,358.0705298752252,371.3422391640553,185.7600197442124,472.8369864284341,13.8,14.0,13.0,14.0,0.15,0.0,0.0,1.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.9,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,29,heuristic,0.05,True,495.3842687055783,525.4000000000001,348.49699999999996,652.5675084878956,0.5530551725821508,0.5755672173877846,0.46943306321161815,0.6303372727396664,35.10806303553595,37.25438124983989,24.68482482935742,46.37755318496666,382.85282994306084,379.6581172968272,207.94114669982287,511.47159862994636,13.8,14.0,13.0,14.0,1.15,1.0,0.0,2.0,0.03214285714285714,0.0,0.0,0.07857142857142856,6.9,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,30,heuristic,0.05,True,497.7235201324558,529.21,354.8436578796209,704.7323138660712,0.55642115471428,0.5503940380557746,0.49002999070053227,0.6309822719686383,35.27346943210399,37.54691749728886,25.029870602193892,50.06622030728029,400.43809365019536,383.5564439380295,215.25376069927893,531.1259982517291,13.8,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.04642857142857142,0.03571428571428571,0.0,0.07857142857142856,6.9,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,31,heuristic,0.05,True,512.4168510892422,502.115434046979,341.1,678.5099562500001,0.5566335696519017,0.5668389915366914,0.47099517478592484,0.6254628052287504,36.32288686440563,35.60349245974624,24.07637757890116,48.23301328072186,432.5380897455192,440.838202406787,234.36814750358516,603.720611639678,13.85,14.0,13.0,14.0,0.15,0.0,0.0,1.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.925,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,32,heuristic,0.05,True,522.0631276137315,549.8,346.0075,650.2224246036272,0.5490883083087817,0.5440958263906804,0.479645717645652,0.6322896439808916,37.01567924682642,39.01501631345703,24.387755822960536,46.19695447195993,436.74027297325466,470.22882693186443,237.8531655328178,562.1571255832736,13.75,14.0,13.0,14.0,1.15,1.0,0.0,2.0,0.04642857142857142,0.07142857142857142,0.0,0.07857142857142856,6.875,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,33,heuristic,0.05,True,510.1518659499266,507.79999999999995,376.41,642.832875,0.545965963337724,0.5309049962578549,0.46766710862248323,0.6446762072327737,36.16643601475447,35.99725567526029,26.586471673007917,45.658893844103915,440.8950725485864,458.7125031696387,247.6056487902185,558.7411729559251,13.75,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.03214285714285714,0.0,0.0,0.07857142857142856,6.875,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,34,heuristic,0.05,True,547.2839926517779,577.499375,379.5469633241292,714.7250058178126,0.5596973585263546,0.5416612121205329,0.47454904198394304,0.6579378982641646,38.811865081578105,40.991324803117294,26.774404217147705,50.74225736311317,492.65301049899836,509.2882039021555,315.0559247978333,674.2953933959102,13.8,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.049999999999999996,0.07142857142857142,0.0,0.07857142857142856,6.9,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,35,heuristic,0.05,True,529.0117435808263,566.546875,369.09675215613976,647.5326346842273,0.5442496005344483,0.537439790259048,0.4713464959773805,0.6272078903285393,37.51442831264894,40.196764084890816,26.074908229490703,45.99761460794664,461.51363278230264,504.39097911699344,282.8069820917093,589.0847516387589,13.9,14.0,13.9,14.0,1.2,1.0,0.0,2.0,0.03571428571428571,0.0,0.0,0.07142857142857142,6.95,7.0,6.95,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,36,heuristic,0.05,True,558.0789823173781,608.8543261367188,376.81,680.1703635122144,0.5524187862312714,0.5379588569538576,0.48027402740970176,0.6436116236993573,39.58657505812566,43.24258313629622,26.581930001369575,48.325919764367555,503.7719110597319,523.0335756107452,356.69058128243205,614.1055528674709,13.7,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.024999999999999998,0.0,0.0,0.07142857142857142,6.85,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,37,heuristic,0.05,True,567.8043712084461,574.5,399.06,740.9688306718749,0.5463783756344206,0.5216596320781238,0.47715119064400596,0.6459388184115934,40.284265898500365,40.780095218621824,28.20972179020204,52.67281735161039,531.5799403449715,523.5543666900162,338.5011750520579,703.8228999405458,13.75,14.0,12.9,14.0,0.05,0.0,0.0,0.0,0.039285714285714285,0.0,0.0,0.07857142857142856,6.875,7.0,6.45,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,38,heuristic,0.05,True,567.6348515145817,563.7067812500001,430.89537629250003,706.04691775,0.5365233611673306,0.5240095746840048,0.4653909153322118,0.667559719162745,40.277084856172166,39.99367984848035,30.487006505357318,50.19245345206723,512.2081735815344,525.3296187253471,358.018587461825,668.3548040935036,13.85,14.0,13.0,14.0,1.2,1.5,0.0,2.0,0.03571428571428571,0.0,0.0,0.07857142857142856,6.925,7.0,6.5,7.0
1,planner_type=heuristic_learning_rate=0.05_allow_non_monotone=True,20,39,heuristic,0.05,True,579.5145420169133,583.2248821147291,365.16,760.2343647520838,0.5400138320418502,0.5098955790075679,0.4655056852353016,0.6574271308210001,41.12388894233003,41.389112788323004,25.754143577446644,54.06905995796394,531.4088826323062,562.2235579443254,346.4002615186817,671.2639350480739,13.7,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.03214285714285714,0.0,0.0,0.07142857142857142,6.85,7.0,6.5,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,0,heuristic,0.1,True,85.32000000000001,83.95,74.95,93.48,0.24685516745322186,0.2451607742761158,0.1938448374779909,0.31973468533397464,5.970858130559104,5.877024818651023,5.227622050898267,6.580220438403861,8.4932,8.475000000000001,7.3964,9.325,9.95,10.0,8.0,11.0,1.45,1.5,1.0,2.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,4.975,5.0,4.0,5.5
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,1,heuristic,0.1,True,89.95,89.35,72.21,105.53,0.43756998842143896,0.43655267589820357,0.3477970513036423,0.5289699569850908,6.20621500578928,6.18671292038122,4.954119047619048,7.327219938201934,3.424570000000001,3.6022500000000006,2.442540000000001,4.390510000000001,10.8,11.0,9.0,13.0,1.55,2.0,1.0,2.0,0.06785714285714285,0.07142857142857142,0.0,0.14285714285714285,5.4,5.5,4.5,6.5
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,2,heuristic,0.1,True,113.27,116.4,82.12,151.18,0.5100850958346996,0.523291166115865,0.4469562826463479,0.5725708502024291,7.835671737796936,8.066970273372592,5.611452271984308,10.558199179246857,3.0234625575000003,1.8202950000000002,1.0402200000000006,6.31564926,11.7,12.0,10.0,13.0,1.75,2.0,1.0,2.0,0.09642857142857142,0.07142857142857142,0.06428571428571428,0.15,5.85,6.0,5.0,6.5
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,3,heuristic,0.1,True,129.763,121.35,87.88,177.59,0.530786358890794,0.5320475049545952,0.4617950404698004,0.5880346671228129,9.003392534840318,8.399671716596691,5.9886455864609305,12.446724505663544,5.090121566289479,2.1965114999999997,0.4327228800000001,9.915479811249998,11.3,11.0,9.9,13.1,0.65,1.0,0.0,1.1,0.1607142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,5.65,5.5,4.95,6.55
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,4,heuristic,0.1,True,138.548,133.14999999999998,91.27,198.84599999999998,0.5387853921368512,0.5313560093637654,0.43782892508776233,0.6141356743556662,9.626893018217288,9.232503731823591,6.2390501622822425,13.905103270008901,7.964870684808026,4.733734175,0.4339404899999999,16.730090709521736,12.0,12.0,10.8,14.0,0.1,0.0,0.0,0.1,0.20357142857142857,0.21428571428571427,0.07142857142857142,0.29285714285714287,6.0,6.0,5.4,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,5,heuristic,0.1,True,168.2614,153.45,113.28,226.42520000000002,0.5361868495416406,0.5448787515927822,0.45163926132653237,0.6030116190345315,11.750578003800609,10.72933791027932,7.830898698444733,15.943505003315586,14.332622941793872,11.364756203257576,4.004139197999999,26.18579149063886,12.35,13.0,10.0,14.0,0.95,1.0,0.0,2.0,0.1357142857142857,0.14285714285714285,0.07142857142857142,0.21428571428571427,6.175,6.5,5.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,6,heuristic,0.1,True,187.02125,180.45,118.31,278.58,0.531133932785436,0.522532821062669,0.4540142223830633,0.593251020577859,13.093093747892995,12.592368758323115,8.120894132853856,19.64808078337697,23.239205806972336,18.477982642437496,10.045988432499998,43.59582002910452,12.5,13.0,10.0,14.0,0.75,1.0,0.0,2.0,0.13214285714285715,0.10714285714285714,0.06428571428571428,0.22142857142857142,6.25,6.5,5.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,7,heuristic,0.1,True,189.315,196.6,119.65,265.79999999999995,0.5261652295656163,0.5223561478945756,0.4493448501504694,0.6156536073711935,13.25941738521719,13.767867893992765,8.283610417067075,18.776213074371068,28.759944191083772,26.131431922764058,14.699272708774997,54.330523260090686,12.65,13.0,11.0,14.0,0.3,0.0,0.0,1.0,0.125,0.14285714285714285,0.0,0.21428571428571427,6.325,6.5,5.5,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,8,heuristic,0.1,True,211.2968125,208.64999999999998,145.11,278.172625,0.5190877543847695,0.5119999948432402,0.4760024150611541,0.5811795631601586,14.83308558709333,14.60552640067861,10.072653937453202,19.62724791943088,39.44980391692533,37.573289909390056,23.833469520021872,62.75875932969997,12.8,13.5,10.9,14.0,0.85,1.0,0.0,2.0,0.08928571428571427,0.07142857142857142,0.0,0.14285714285714285,6.4,6.75,5.45,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,9,heuristic,0.1,True,228.3236330734375,216.8,146.56,325.361395321875,0.5248090198562662,0.5103872494720643,0.45379770548067,0.6047998555106627,16.046426423888832,15.200189613311185,10.238509144834403,23.011066001192248,54.25581698151577,51.90850050215428,26.64048127723272,100.92570947478622,13.05,13.0,11.9,14.0,0.7,0.5,0.0,2.0,0.09999999999999999,0.07142857142857142,0.0,0.21428571428571427,6.525,6.5,5.95,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,10,heuristic,0.1,True,232.0652625,234.75,153.01,321.401,0.5234417674197925,0.5096131157364195,0.440991763461747,0.6087705883836891,16.31436929486153,16.51599040190789,10.599104527151933,22.744479215901194,65.97245252639156,57.001661717831496,39.33844445006375,111.40237571987836,12.9,13.0,11.8,14.0,0.35,0.0,0.0,1.1,0.09999999999999999,0.07142857142857142,0.0,0.15,6.45,6.5,5.9,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,11,heuristic,0.1,True,242.97029236875,238.14999999999998,153.698,329.8178376375001,0.5331878492655473,0.5205225145570926,0.4316635303177556,0.6112828062128386,17.088426958849368,16.730956445634213,10.679175048159788,23.261427983652016,79.24214945375749,76.4981522927861,36.088625897018915,127.66514881430521,13.4,14.0,12.0,14.0,0.9,1.0,0.0,2.0,0.09999999999999999,0.07142857142857142,0.06428571428571428,0.21428571428571427,6.7,7.0,6.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,12,heuristic,0.1,True,255.94837447106073,251.8,158.76000000000002,361.52660325,0.5304998542290339,0.5147277516273149,0.47889894444986925,0.5967686177769104,18.016776820818393,17.709067695872072,11.068174057959952,25.57329881751454,97.56305775163588,84.183251378113,42.54378195970649,171.0894283277763,13.25,13.0,12.9,14.0,0.7,0.0,0.0,2.0,0.09999999999999999,0.10714285714285714,0.0,0.14285714285714285,6.625,6.5,6.45,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,13,heuristic,0.1,True,264.1856425,254.9321,183.53997500000003,350.85382000000004,0.532186599442892,0.5174844688119025,0.4668309221504144,0.603967064571411,18.60430973599284,17.947549414136688,12.862936211975798,24.782660454731154,117.70875510143765,106.57390950482612,40.738156444501385,209.9321902964102,13.3,14.0,12.0,14.0,0.25,0.0,0.0,1.0,0.11071428571428571,0.14285714285714285,0.06428571428571428,0.15,6.65,7.0,6.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,14,heuristic,0.1,True,276.9320952397221,272.35,189.28,373.95623388205286,0.5409713891657404,0.546535851272093,0.46714376722908146,0.6138593585761235,19.510378251111568,19.204173417620115,13.212615588289143,26.43647383811118,134.25336694936118,130.94491270690452,60.35387043594747,226.84542362821838,13.25,13.5,12.0,14.0,1.0,1.0,0.0,2.0,0.05714285714285714,0.03571428571428571,0.0,0.14285714285714285,6.625,6.75,6.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,15,heuristic,0.1,True,290.7101112746875,303.21000000000004,191.910655474375,412.76,0.5454771811864112,0.5527694165718169,0.4625235595927966,0.6102523590637304,20.492269357598758,21.366312649953052,13.41939254700978,29.246022578815314,157.9761261474031,146.23231329621558,74.252713794573,252.29854594255008,13.45,14.0,12.0,14.0,0.7,0.0,0.0,2.0,0.09642857142857142,0.07142857142857142,0.0,0.15,6.725,7.0,6.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,16,heuristic,0.1,True,309.57742375685666,304.85,197.73,429.4973838123652,0.5457083323691962,0.5377005712227851,0.4635461660624115,0.6227313107465657,21.839818959305163,21.53367583660132,13.836722330058754,30.394972928830576,189.248642292477,167.51503609057798,92.00218830180509,321.6004747827659,13.25,14.0,11.9,14.0,0.2,0.0,0.0,1.0,0.09285714285714286,0.07142857142857142,0.0,0.22142857142857142,6.625,7.0,5.95,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,17,heuristic,0.1,True,310.39401120890625,305.5,210.91,406.64,0.5400964860019745,0.5387962348425507,0.45846828638099885,0.6178726851801264,21.900952557635172,21.572969328216203,14.758281793727269,28.76010804791969,198.85154288051922,196.19721558583853,90.87231581920281,311.78282387707765,13.55,14.0,12.0,14.0,1.1,1.0,0.0,2.0,0.039285714285714285,0.0,0.0,0.14285714285714285,6.775,7.0,6.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,18,heuristic,0.1,True,341.94093761602244,323.9335671875,243.5211005625,439.89860740859376,0.5482071760088087,0.5543517775067758,0.46933165521780745,0.6281779635640026,24.150249098854342,22.884775231520756,17.11396293340199,31.18270559647577,240.85744978110964,228.42493787885633,122.04171110410756,341.0940498700204,13.3,14.0,12.8,14.0,0.65,0.0,0.0,2.0,0.07857142857142857,0.07142857142857142,0.0,0.14285714285714285,6.65,7.0,6.4,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,19,heuristic,0.1,True,354.53736150227775,364.13789811496093,251.30153125,473.76,0.5531717521600951,0.5437712375456178,0.479656471279332,0.6128032240051714,25.04751137408265,25.72538766274647,17.599317463482638,33.60619490330428,270.84244715009334,291.23326781480284,134.87223548812804,352.21290150209455,13.55,14.0,13.0,14.0,0.25,0.0,0.0,1.0,0.10714285714285714,0.07142857142857142,0.0,0.21428571428571427,6.775,7.0,6.5,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,20,heuristic,0.1,True,356.5819209951671,362.1160014642451,227.27901584375,476.077125,0.5395668242579399,0.531217808084735,0.45304889203370324,0.6382741629942946,25.200353801811538,25.591910901832456,15.985709256533553,33.712436177960555,282.93790688990043,291.0778683020424,147.47520784573666,417.80363422755437,13.6,14.0,12.9,14.0,1.1,1.0,0.0,2.0,0.04285714285714286,0.0,0.0,0.14285714285714285,6.8,7.0,6.45,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,21,heuristic,0.1,True,378.70082920686417,396.15,259.30352,490.86645,0.5427724062117822,0.5510152105957664,0.47403545754842086,0.619395139549423,26.778673025955836,28.060069341075668,18.223313275474823,34.81665140398508,317.6827559497689,332.7693836632154,165.6306030939648,435.00841869765003,13.65,14.0,12.9,14.0,0.6,0.0,0.0,2.0,0.07857142857142857,0.07142857142857142,0.0,0.14285714285714285,6.825,7.0,6.45,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,22,heuristic,0.1,True,384.0891866312578,404.8517263839354,264.533586,519.1259378814062,0.5435051350627996,0.5328174621514733,0.4907161978036612,0.6231569702934344,27.1631893347013,28.66141806871135,18.587938250279805,36.82330507311533,338.8764693087139,336.01651389603467,197.5474283095079,465.42800549181374,13.5,14.0,12.0,14.0,0.15,0.0,0.0,0.1,0.09642857142857142,0.07142857142857142,0.0,0.21428571428571427,6.75,7.0,6.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,23,heuristic,0.1,True,398.34820285388173,415.5660424244089,273.56,520.0580224999999,0.5380411169440377,0.5290156634641101,0.4698878966067604,0.637924466779495,28.18442250251953,29.41690536832148,19.219983337951486,36.87370912749175,345.0717021537955,358.95571148670444,219.11761763601476,469.40429092608167,13.9,14.0,14.0,14.0,1.15,1.0,0.0,2.0,0.03214285714285714,0.0,0.0,0.07857142857142856,6.95,7.0,7.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,24,heuristic,0.1,True,407.57065939875525,421.712,259.08000000000004,552.810910790718,0.5402364466598268,0.5388667140691026,0.4664121894056894,0.618731322653727,28.842071733724033,29.86952642947196,18.241015980299995,39.22836409369227,366.95432651188133,389.8681907919926,237.0653718678672,504.2242562598214,13.55,14.0,12.0,14.0,0.6,0.0,0.0,2.0,0.04642857142857142,0.0,0.0,0.14285714285714285,6.775,7.0,6.0,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,25,heuristic,0.1,True,419.54186700070005,422.15,293.12439412500004,536.73,0.5482761191265331,0.5304470021682042,0.4821184868039847,0.6261393410643364,29.693138154772452,29.900999365580148,20.684609817893552,38.08305170372714,389.77974202405994,395.16323574834746,281.7635637956889,523.9188879897147,13.75,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.08214285714285714,0.07142857142857142,0.0,0.14285714285714285,6.875,7.0,6.5,7.0
2,planner_type=heuristic_learning_rate=0.1_allow_non_monotone=True,20,26,heuristic,0.1,True,444.3074878566635,460.95000000000005,293.06000000000006,551.404886478756,0.5509725764684461,0.5400259385572546,0.4963891294256772,0.6064694523713726,31.460762844384597,32.646664984227044,20.63369278441123,39.13165336672002,404.1533854729604,416.0636545534154,255.4606404453771,536.8291913936988,13.75,14.0,12.9,14.0,1.15,1.0,0.0,2.0,0.03214285714285714,0.0,0.0,0.14285714285714285,6.875,7.0,6.45,7.0
