cell_index,cell_label,n_seeds,epoch,override_planner.planner_type,override_utility.labor_coeff,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
3,planner_type=heuristic_labor_coeff=0.8,100,25,heuristic,0.8,91.72328233873375,88.0,51.9,128.0,0.7807686689151548,0.7752613240418118,0.7470845481049563,0.8245311232003846,6.16127868973769,5.894280538302278,3.3382312540400774,8.750167410714285,16.297478238874348,14.115846768702433,4.1383196190775955,27.332693168335982,13.99,14.0,14.0,14.0,0.64,1.0,0.0,1.0,0.7221428571428572,0.7142857142857143,0.7142857142857143,0.7857142857142857,6.995,7.0,7.0,7.0
3,planner_type=heuristic_labor_coeff=0.8,100,26,heuristic,0.8,86.91,82.0,51.0,123.1,0.7799019746857571,0.7752613240418118,0.7394957983193278,0.8160610054603653,5.817906155514264,5.4695121951219505,3.273109243697479,8.402843655164663,14.906574241114315,13.25819004848111,3.7487082607526925,27.453133330263114,13.98,14.0,14.0,14.0,0.39,0.0,0.0,1.0,0.7221428571428572,0.7142857142857143,0.7142857142857143,0.7857142857142857,6.99,7.0,7.0,7.0
3,planner_type=heuristic_labor_coeff=0.8,100,27,heuristic,0.8,91.16145233906249,92.0,55.05,124.2,0.78421949254284,0.7810304449648712,0.7481199374079529,0.8110599078341013,6.119422563661615,6.166537267080745,3.5190097660685895,8.480916721527322,14.993747306157688,12.490512505852664,3.751734024427169,26.435884759789587,13.99,14.0,14.0,14.0,0.88,1.0,0.0,2.0,0.7221428571428572,0.7142857142857143,0.7142857142857143,0.7857142857142857,6.995,7.0,7.0,7.0
3,planner_type=heuristic_labor_coeff=0.8,100,28,heuristic,0.8,86.87,82.5,51.0,123.0,0.7807670626823513,0.7753872633390706,0.7394957983193278,0.8123472489299671,5.814616468658825,5.510639246883002,3.273109243697479,8.384407665505227,14.672854362364406,13.226388462288607,3.9831457305255236,27.057805712703534,14.0,14.0,14.0,14.0,0.64,1.0,0.0,1.0,0.7214285714285714,0.7142857142857143,0.7142857142857143,0.7214285714285715,7.0,7.0,7.0,7.0
3,planner_type=heuristic_labor_coeff=0.8,100,29,heuristic,0.8,91.0,93.5,52.0,123.2,0.7799749984039781,0.7784323064196725,0.7474482548701298,0.8123472489299671,6.110012500798011,6.272728944014119,3.3408653846153844,8.408225087108015,16.2151014886029,16.39269399374787,3.9860042791537995,28.80132735216335,13.99,14.0,14.0,14.0,0.4,0.0,0.0,1.0,0.7207142857142858,0.7142857142857143,0.7142857142857143,0.7142857142857143,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,0,bandit,0.15,5.22,7.0,0.0,14.1,0.5010621118012423,0.8571428571428571,0.0,0.9285714285714286,0.12232608695652172,0.0357142857142857,0.0,0.5783333333333333,0.522,0.7000000000000001,0.0,1.41,12.23,12.0,11.0,14.0,0.0,0.0,0.0,0.0,0.9521428571428572,0.9285714285714286,0.8571428571428571,1.0,6.115,6.0,5.5,7.0
4,planner_type=bandit_labor_coeff=0.15,100,1,bandit,0.15,64.15,62.0,37.0,99.4,0.7294380200455732,0.7341066861527219,0.6100046059489467,0.861218045112782,4.21742384712007,4.085829493087558,2.2055984555984556,6.759626780986004,8.22738429424425,7.775,4.598999999999999,13.846999999999998,13.5,14.0,13.0,14.0,0.66,1.0,0.0,1.0,0.7264285714285714,0.7142857142857143,0.5714285714285714,0.8571428571428571,6.75,7.0,6.5,7.0
4,planner_type=bandit_labor_coeff=0.15,100,2,bandit,0.15,110.11,107.25,74.9,159.6,0.6522125462860021,0.6554333039546291,0.5376938514869549,0.7609385327164573,7.538893726856999,7.334477126212628,4.949999999999999,11.128223350395443,16.309356499580677,15.480874069906776,9.75,24.516186803301725,13.84,14.0,13.0,14.0,1.02,1.0,0.0,2.0,0.605,0.6071428571428572,0.42857142857142855,0.7857142857142857,6.92,7.0,6.5,7.0
4,planner_type=bandit_labor_coeff=0.15,100,3,bandit,0.15,131.875,130.25,91.35,182.8,0.6149717188278955,0.6125300120048018,0.4998913633894622,0.713294457976087,9.11215699772891,9.011085310670728,6.187841530054645,12.781374346585366,20.12499918222824,19.156839822481793,12.652202177721763,29.145,13.93,14.0,14.0,14.0,1.34,1.0,0.0,2.0,0.5428571428571428,0.5714285714285714,0.42857142857142855,0.65,6.965,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,4,bandit,0.15,144.075,141.0,100.95,199.15,0.5903577422214925,0.5850755297759905,0.4782279754023868,0.7044754744002865,9.995892557460682,9.797872340425531,6.852350165720197,13.943163895716557,23.369454899701463,22.125,14.15,34.754841802405316,13.89,14.0,13.0,14.0,0.85,1.0,0.0,2.0,0.4971428571428571,0.5,0.35714285714285715,0.6428571428571429,6.945,7.0,6.5,7.0
4,planner_type=bandit_labor_coeff=0.15,100,5,bandit,0.15,153.605,150.0,111.9,211.95,0.5738447899848427,0.5700326033237686,0.46638851802403203,0.6861904761904762,10.684863319293292,10.404642857142857,7.6432329012686155,14.88084367612293,25.4063262209998,24.35,16.242499999999996,36.84451887880519,13.93,14.0,14.0,14.0,0.6,1.0,0.0,1.0,0.475,0.5,0.35714285714285715,0.5714285714285714,6.965,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,6,bandit,0.15,163.285,160.5,115.5,218.0,0.5622781789328893,0.5572649572649573,0.46072459578732333,0.6596462246168703,11.382075196247841,11.180574098798397,7.918274582560298,15.322264089121886,26.40540495659724,25.968096446757183,16.77,37.1825,13.91,14.0,14.0,14.0,1.03,1.0,0.0,2.0,0.4592857142857143,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.955,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,7,bandit,0.15,167.83341021875,171.0,115.5,216.1,0.5616640347653199,0.5569782939832445,0.46074463779846214,0.6545715445269016,11.707268712528053,11.955200501253131,7.92022263450835,15.190376984126983,28.563980412129197,27.375629393276984,16.970559405968526,39.70567465489217,13.95,14.0,14.0,14.0,0.6,1.0,0.0,1.0,0.45357142857142857,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.975,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,8,bandit,0.15,167.185,171.0,115.4,217.0,0.556532659167117,0.5554702650290886,0.4736234053883019,0.6459212662337663,11.663519384702155,11.959899749373433,7.873708387682187,15.251701366030284,28.36338934779059,27.470794659606327,17.65268215880268,39.97635533812809,13.99,14.0,14.0,14.0,0.46,0.0,0.0,1.0,0.4442857142857143,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,9,bandit,0.15,169.225,172.0,115.5,217.1,0.5570438950846149,0.5569782939832445,0.4662548281844598,0.6496123120300753,11.808978052457693,12.030805311773857,7.92022263450835,15.295149286408853,27.791444014576495,27.347649907199106,17.68315064212464,38.80038502471649,13.98,14.0,14.0,14.0,0.94,1.0,0.0,2.0,0.4414285714285714,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.99,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,10,bandit,0.15,173.415,172.0,126.0,231.0,0.549575150441898,0.5438935325903411,0.45938151251871195,0.6430583501006036,12.111998139064765,12.001661129568108,8.694727891156463,16.271216852728553,29.6872164762065,28.84711019023208,18.676153771440774,41.679113664342005,13.99,14.0,14.0,14.0,0.58,1.0,0.0,1.0,0.43785714285714283,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,11,bandit,0.15,176.61,173.0,126.0,217.0,0.5485294305646423,0.5394695743532952,0.46012474468695674,0.6380323539121823,12.34073528471768,12.09599504541701,8.70391156462585,15.239400921658985,30.635116238345507,28.695954176956988,18.871733386856658,41.24041777993315,13.99,14.0,14.0,14.0,0.43,0.0,0.0,1.0,0.4342857142857143,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,12,bandit,0.15,176.255,175.0,125.7,231.0,0.5516563933479031,0.553000147427392,0.46631688478620964,0.6438549832026876,12.313814660468905,12.224614370029844,8.624840301974448,16.241419294990724,29.474358967177082,29.016925253505278,18.253316153990827,40.334843734368775,13.98,14.0,14.0,14.0,0.93,1.0,0.0,2.0,0.43142857142857144,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.99,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,13,bandit,0.15,176.865,171.5,130.15,232.1,0.5497765351146235,0.5409069218404661,0.460449798324121,0.6448514904281981,12.358326018156975,11.98155271900682,8.981383577052869,16.338205419247767,30.7249960207041,28.62221171746257,19.141842363928866,44.16384420886389,13.98,14.0,14.0,14.0,0.58,1.0,0.0,1.0,0.42928571428571427,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.99,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,14,bandit,0.15,179.905,176.0,124.95,231.0,0.5477835465333587,0.5409128279977644,0.46516489906681807,0.6371569317382125,12.576465369590464,12.325431414666543,8.580310760667903,16.29522263450835,31.665351766999272,30.427517658733567,18.34693851670346,46.01391311895196,13.97,14.0,14.0,14.0,0.43,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.985,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,15,bandit,0.15,177.79,182.0,126.0,227.4,0.5497342744943594,0.5356380871102442,0.46652766459175,0.6380323539121823,12.424418577038535,12.692013343799058,8.70391156462585,15.961053672570351,29.9090460440842,28.799559088033206,19.111693125933513,40.72425702113514,13.99,14.0,14.0,14.0,0.89,1.0,0.0,2.0,0.42714285714285716,0.42857142857142855,0.35714285714285715,0.5071428571428571,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,16,bandit,0.15,176.66560851461105,172.5,125.05,231.1,0.5475008938775321,0.5402708564045773,0.4601662057311393,0.6415845371630984,12.345221589819166,12.059699844449138,8.625469694315495,16.298217684409188,30.731355054418454,30.08917700411682,17.551074770347096,44.245755461227894,14.0,14.0,14.0,14.0,0.56,0.5,0.0,1.0,0.42642857142857143,0.42857142857142855,0.35714285714285715,0.5071428571428571,7.0,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,17,bandit,0.15,182.9483098537004,182.0,130.5,231.1,0.5504230655374145,0.5454375187293976,0.47255527361982486,0.6417293233082707,12.79252488535275,12.702021193092623,9.066338259441707,16.283686064551215,32.59661340009106,32.38616337772031,19.87516501065203,44.40436714590806,13.99,14.0,14.0,14.0,0.44,0.0,0.0,1.0,0.425,0.42857142857142855,0.35714285714285715,0.5071428571428571,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,18,bandit,0.15,178.99,175.5,125.05,231.0,0.5440511229930165,0.5355324661550466,0.46262463027168915,0.6322183664288927,12.512974438503491,12.286019536019538,8.62369164403959,16.260482374768088,29.910059266963614,29.037404829014196,17.999019451036247,41.7037159550502,13.99,14.0,14.0,14.0,0.9,1.0,0.0,2.0,0.425,0.42857142857142855,0.35714285714285715,0.5071428571428571,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,19,bandit,0.15,180.16,174.25,126.9,231.2,0.5486018648248419,0.5385181031381594,0.46652766459175,0.6452945744643298,12.594270496159007,12.16897986406657,8.77209612191333,16.304988374592913,31.671576428690866,30.375325643504347,19.782047277610083,45.712199557283384,14.0,14.0,14.0,14.0,0.55,0.0,0.0,1.0,0.425,0.42857142857142855,0.35714285714285715,0.5071428571428571,7.0,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,20,bandit,0.15,178.55359715625,174.25,126.9,243.0,0.5510276921267422,0.5401792327062657,0.46729713692330505,0.6457840794768611,12.4783145222402,12.191821585607713,8.77209612191333,17.080555555555556,31.487173334635873,30.245874263983865,19.358283037741465,45.89579729034014,13.99,14.0,14.0,14.0,0.43,0.0,0.0,1.0,0.42428571428571427,0.42857142857142855,0.35714285714285715,0.5071428571428571,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,21,bandit,0.15,181.57,172.5,130.5,232.1,0.5450697531691222,0.5394695743532952,0.46598387340756475,0.6437643942883464,12.696750837701153,12.060415186372976,9.051330798479087,16.310514225198467,30.541632595367563,29.876212677931793,19.240780429824227,41.026331655251994,13.98,14.0,14.0,14.0,0.9,1.0,0.0,2.0,0.42357142857142854,0.42857142857142855,0.35714285714285715,0.5714285714285714,6.99,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,22,bandit,0.15,184.99,184.5,140.6,242.1,0.548245301217728,0.5398511372348581,0.46262463027168915,0.6404216776530971,12.939448777962564,12.892564402810304,9.698222328223105,17.016393553135977,32.87464956948733,31.460181809682428,21.433447364760852,46.63514691145845,13.99,14.0,14.0,14.0,0.55,0.0,0.0,1.0,0.4228571428571429,0.42857142857142855,0.35714285714285715,0.5071428571428571,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,23,bandit,0.15,180.115,183.0,126.0,231.0,0.5465734036703805,0.5341897468669778,0.46506032638880684,0.6543968023255813,12.592070441021953,12.793032786885245,8.734095961219133,16.260899814471244,31.626124725107772,31.67096869460034,18.885390234219678,43.200316749192545,14.0,14.0,14.0,14.0,0.43,0.0,0.0,1.0,0.42142857142857143,0.42857142857142855,0.35714285714285715,0.5071428571428571,7.0,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,24,bandit,0.15,179.505,172.5,131.4,243.0,0.550520849945116,0.5416562463929822,0.4665857134666262,0.6458730399376245,12.546525289313156,12.067722836210704,9.054861176147396,17.080555555555556,30.27679073163482,28.59115411041161,18.950359795247348,43.44942495603859,14.0,14.0,14.0,14.0,0.9,1.0,0.0,2.0,0.42142857142857143,0.42857142857142855,0.35714285714285715,0.5071428571428571,7.0,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,25,bandit,0.15,184.45537766060875,183.0,131.4,243.3,0.5428499821901476,0.5376272200392174,0.45799613128223926,0.6429945054945054,12.903959127519837,12.776346604215457,9.051330798479087,17.115572977158344,32.50685067610775,31.285939733289208,20.23639789309679,47.39633000996631,13.99,14.0,14.0,14.0,0.55,0.0,0.0,1.0,0.4207142857142857,0.42857142857142855,0.35,0.5714285714285714,6.995,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,26,bandit,0.15,184.535,184.5,141.0,228.3,0.5447387302827125,0.5369016813970942,0.46540434355560406,0.6380678376741369,12.908702063430072,12.888173302107727,9.790425531914893,16.056603359046967,32.708009835147955,31.543524345776085,21.658602335629716,44.228007302463666,13.98,14.0,14.0,14.0,0.43,0.0,0.0,1.0,0.41928571428571426,0.42857142857142855,0.35,0.5071428571428571,6.99,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,27,bandit,0.15,184.835,184.5,141.0,243.0,0.5471140181707737,0.5402708564045773,0.46526678565557406,0.6541772959183674,12.928942990914614,12.889972236911687,9.790425531914893,17.091269841269842,31.523621671858013,30.24934102163646,19.78441033250679,45.132483105099425,14.0,14.0,14.0,14.0,0.9,1.0,0.0,2.0,0.41928571428571426,0.42857142857142855,0.35,0.5071428571428571,7.0,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,28,bandit,0.15,183.485,183.0,127.0,233.9,0.5479014495952377,0.541004451696076,0.4627093714012064,0.6429945054945054,12.83212070377381,12.776346604215457,8.774803149606297,16.464703244473043,32.433123368212684,31.550140712109332,19.54691793299637,46.35967266225919,14.0,14.0,14.0,14.0,0.56,0.5,0.0,1.0,0.41857142857142854,0.42857142857142855,0.35,0.5071428571428571,7.0,7.0,7.0,7.0
4,planner_type=bandit_labor_coeff=0.15,100,29,bandit,0.15,185.985,186.0,140.8,243.0,0.5425612114748273,0.5357407001032193,0.4627093714012064,0.6323130661298916,13.013362251405443,13.028801843317973,9.707153243970174,17.089741328630218,33.106053927356044,31.916798566308557,20.64539787293768,47.33522373381967,13.99,14.0,14.0,14.0,0.44,0.0,0.0,1.0,0.41785714285714287,0.42857142857142855,0.35,0.5071428571428571,6.995,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,0,bandit,0.3,0.36,0.0,0.0,0.0,0.04642857142857143,0.0,0.0,0.0,0.0024999999999999988,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,10.59,11.0,9.0,12.0,0.0,0.0,0.0,0.0,0.9964285714285714,1.0,1.0,1.0,5.295,5.5,4.5,6.0
5,planner_type=bandit_labor_coeff=0.3,100,1,bandit,0.3,46.98,46.5,23.0,73.0,0.7870071359469965,0.7929487179487179,0.6836096938775511,0.8798679471788716,2.9622107177407875,2.931891766882516,1.203726708074534,4.842074363992172,5.748458677905497,5.405,2.4390000000000005,9.02,12.16,12.0,11.0,13.0,0.68,1.0,0.0,1.0,0.7835714285714286,0.7857142857142857,0.6428571428571429,0.9285714285714286,6.08,6.0,5.5,6.5
5,planner_type=bandit_labor_coeff=0.3,100,2,bandit,0.3,85.6,81.0,55.45,119.0,0.708093746454618,0.7117236809300739,0.6080387966463916,0.8214285714285714,5.760238841058405,5.439153439153439,3.590882765882766,8.179171668667466,12.049148046460383,11.530000000000001,7.1,17.612,13.55,14.0,13.0,14.0,1.07,1.0,0.0,2.0,0.675,0.6428571428571429,0.5714285714285714,0.7857142857142857,6.775,7.0,6.5,7.0
5,planner_type=bandit_labor_coeff=0.3,100,3,bandit,0.3,101.545,99.75,67.65,141.55,0.6690824871394693,0.6641049582226053,0.5737152617024737,0.7831536388140161,6.918673042144551,6.802059337197715,4.451818692593315,9.80957103042282,14.100427601570109,13.544999999999998,8.734530634817324,20.260499999999993,13.95,14.0,14.0,14.0,1.39,2.0,0.0,2.0,0.6142857142857143,0.6428571428571429,0.5,0.7142857142857143,6.975,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,4,bandit,0.3,110.77,111.0,73.8,146.95,0.6382419567029975,0.6407249466950959,0.5476971502842641,0.745692239262024,7.593021878791358,7.652059862406501,4.896412483912484,10.231290583498275,16.398630830635707,16.215,9.290000000000001,24.5185,13.92,14.0,14.0,14.0,0.9,1.0,0.0,2.0,0.5707142857142857,0.5714285714285714,0.42857142857142855,0.7142857142857143,6.96,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,5,bandit,0.3,117.795,115.5,82.9,160.6,0.6270156897437159,0.6316546446164673,0.5258853430178594,0.7270727040816325,8.100420726556713,7.920222634508349,5.547255572813904,11.196740752375717,17.968013967031773,17.385015171560063,11.140353964712904,26.364615875334195,13.98,14.0,14.0,14.0,0.58,1.0,0.0,1.0,0.5557142857142857,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.99,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,6,bandit,0.3,126.845,126.5,86.4,164.25,0.6186421957109687,0.6324570858461237,0.5234409553295002,0.703876539174022,8.751036045001658,8.75506186726659,5.810637141987916,11.436388980443859,18.727164544376897,17.917221986654887,12.0975,25.606661890115742,13.95,14.0,14.0,14.0,1.02,1.0,0.0,2.0,0.54,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.975,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,7,bandit,0.3,130.74341021875,129.25,94.5,173.0,0.6183283634596414,0.6305717063116464,0.5244061887121376,0.6957317073170731,9.029650833895179,8.949637276785715,6.428344671201813,12.055037159372418,20.836393573024637,19.585094670373685,13.029627414268298,30.51823436444522,13.94,14.0,14.0,14.0,0.58,1.0,0.0,1.0,0.5371428571428571,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.97,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,8,bandit,0.3,130.765,130.5,96.0,172.1,0.6157343579862924,0.6139817629179332,0.5259728584271586,0.6934386824638669,9.032489963863997,9.022988505747126,6.526339285714285,12.019487546329191,20.817003998609586,20.260893327375058,13.049286959917605,30.27519325403263,13.99,14.0,14.0,14.0,0.47,0.0,0.0,1.0,0.5278571428571428,0.5,0.42857142857142855,0.6428571428571429,6.995,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,9,bandit,0.3,131.36859715625,131.5,96.0,173.0,0.616149485603695,0.6225743187448389,0.5257422441626503,0.6972930140231799,9.075396482644582,9.071428571428571,6.530133928571429,12.055037159372418,19.712242710424373,19.686584977930828,12.372509596986092,27.182380658193942,13.98,14.0,14.0,14.0,0.95,1.0,0.0,2.0,0.525,0.5,0.42857142857142855,0.6428571428571429,6.99,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,10,bandit,0.3,136.88,134.75,97.9,183.15,0.609301934347336,0.6126939126495733,0.5211841541661331,0.6931486880466471,9.47249188996919,9.305677738941501,6.649423296564575,12.795872603339618,22.110264426718658,21.347122544690677,13.976980373896957,32.5125,13.95,14.0,14.0,14.0,0.55,0.0,0.0,1.0,0.5221428571428571,0.5,0.42857142857142855,0.5785714285714285,6.975,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,11,bandit,0.3,138.6,139.5,97.9,176.65,0.6090325199371235,0.6089036064755248,0.5241790186557628,0.6848541354526305,9.595483740031439,9.653181577904057,6.649423296564575,12.35173062231886,22.695103401643127,20.83148712009611,14.028560671862293,33.542890903820286,14.0,14.0,14.0,14.0,0.44,0.0,0.0,1.0,0.5185714285714286,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,12,bandit,0.3,138.445,141.0,96.95,185.2,0.6116389146948926,0.6095660807675671,0.5259728584271586,0.6960486322188448,9.583109114081125,9.764437689969604,6.611102034241533,12.914013069601305,21.489229173630616,21.2013786769567,13.677801063636204,30.015346430015114,13.99,14.0,14.0,14.0,0.93,1.0,0.0,2.0,0.5142857142857142,0.5,0.42857142857142855,0.5714285714285714,6.995,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,13,bandit,0.3,139.66,141.0,97.9,183.3,0.608796450662915,0.601824645942293,0.5185200831925126,0.6946478924817812,9.671316060382829,9.767642336236804,6.676318340296355,12.77149939563345,22.952467135611652,22.001521713422893,14.576385217032763,33.16327891566192,13.97,14.0,14.0,14.0,0.55,0.0,0.0,1.0,0.5135714285714286,0.5,0.42857142857142855,0.5714285714285714,6.985,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,14,bandit,0.3,142.145,142.0,97.8,198.0,0.6091162888931395,0.612262990302504,0.5240854951579841,0.693171798336059,9.848656141267716,9.834632796780683,6.647123268950437,13.827795815295813,23.832035513193638,22.80122197049861,14.790172111663482,37.568375353309506,14.0,14.0,14.0,14.0,0.43,0.0,0.0,1.0,0.5135714285714286,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,15,bandit,0.3,141.32,141.0,97.0,182.1,0.611954147807924,0.6123980910717837,0.5305106607671681,0.6934386824638669,9.788308640381752,9.773556231003038,6.612371134020619,12.717741976992563,22.256581689681592,21.099435278207427,13.509204874608285,31.66606291881695,13.99,14.0,14.0,14.0,0.92,1.0,0.0,2.0,0.5128571428571429,0.5,0.42857142857142855,0.5714285714285714,6.995,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,16,bandit,0.3,138.21560851461106,141.0,96.0,183.2,0.6106258895355527,0.608984144839038,0.525704619361075,0.6960486322188448,9.567230520561585,9.72340425531915,6.590401785714286,12.773784100259512,22.81025870488837,22.075306517615797,13.907152218128754,33.69560016519517,14.0,14.0,14.0,14.0,0.54,0.0,0.0,1.0,0.5121428571428571,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,17,bandit,0.3,144.73060851461105,142.0,111.0,188.0,0.6118583288128445,0.6095660807675671,0.5240854951579841,0.6966210369844474,10.031971443780082,9.842555331991951,7.601351351351352,13.165729483282675,24.617780368300178,24.46470722811321,15.225,35.213253103314514,13.99,14.0,14.0,14.0,0.43,0.0,0.0,1.0,0.5114285714285715,0.5,0.42857142857142855,0.5714285714285714,6.995,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,18,bandit,0.3,142.215,142.0,97.0,198.0,0.6074101093677151,0.6069263217097862,0.5259728584271586,0.6857245337159253,9.854509231030429,9.842555331991951,6.588357188880707,13.822781385281385,22.220685494929352,21.28425862051825,14.036729822632928,31.62121356485821,14.0,14.0,14.0,14.0,0.93,1.0,0.0,2.0,0.5121428571428571,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,19,bandit,0.3,142.5558140395797,142.0,97.0,183.0,0.6119575128574614,0.6266731182268825,0.5261569416498993,0.6953950022863598,9.876579389255532,9.845535981848538,6.590401785714286,12.7443793911007,24.057089316102076,22.051609466260963,14.434712573106385,35.33648031732781,14.0,14.0,14.0,14.0,0.53,0.0,0.0,1.0,0.5114285714285715,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,20,bandit,0.3,141.44,141.0,97.0,188.0,0.6133826727639529,0.6107123081790855,0.521824793196865,0.6961916681566243,9.796165806475166,9.72340425531915,6.612371134020619,13.13563829787234,23.878064660170473,23.27782772610346,13.879672961746733,34.763944038276826,13.99,14.0,14.0,14.0,0.42,0.0,0.0,1.0,0.5114285714285715,0.5,0.42857142857142855,0.5714285714285714,6.995,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,21,bandit,0.3,141.705,141.0,100.5,187.1,0.6060472370356975,0.604161586445051,0.5213410951848102,0.6934386824638669,9.818762095767866,9.733282674772036,6.858208955223882,13.057669184695156,21.9100527485778,20.51029259368773,14.394373076767081,31.862572298245937,14.0,14.0,14.0,14.0,0.93,1.0,0.0,2.0,0.5107142857142857,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,22,bandit,0.3,147.08,144.25,110.7,197.1,0.6106837584924959,0.6098817433950324,0.5259728584271586,0.6934761845805549,10.200372406468038,10.025591676364872,7.546542971542972,13.732945755598038,25.02723574057703,23.135513571270476,15.567645551131669,36.48801776905762,14.0,14.0,14.0,14.0,0.53,0.0,0.0,1.0,0.5092857142857142,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
5,planner_type=bandit_labor_coeff=0.3,100,23,bandit,0.3,141.68,141.0,96.9,188.0,0.6078301489894352,0.601824645942293,0.5243161094224924,0.696171660153423,9.816084925505283,9.809270516717325,6.588357188880707,13.128254799843335,23.621182500993672,22.268129116263182,14.206258031277182,36.13752036823427,14.0,14.0,14.0,14.0,0.42,0.0,0.0,1.0,0.5092857142857142,0.5,0.42857142857142855,0.5714285714285714,7.0,7.0,7.0,7.0
