epoch,total_production_mean,total_production_std,total_production_ci95,total_production_min,total_production_max,mean_production_mean,mean_production_std,mean_production_ci95,mean_production_min,mean_production_max,total_houses_built_mean,total_houses_built_std,total_houses_built_ci95,total_houses_built_min,total_houses_built_max,total_tax_revenue_mean,total_tax_revenue_std,total_tax_revenue_ci95,total_tax_revenue_min,total_tax_revenue_max,mean_effective_tax_rate_mean,mean_effective_tax_rate_std,mean_effective_tax_rate_ci95,mean_effective_tax_rate_min,mean_effective_tax_rate_max,gini_coefficient_mean,gini_coefficient_std,gini_coefficient_ci95,gini_coefficient_min,gini_coefficient_max,atkinson_index_mean,atkinson_index_std,atkinson_index_ci95,atkinson_index_min,atkinson_index_max,welfare_mean,welfare_std,welfare_ci95,welfare_min,welfare_max,total_audits_mean,total_audits_std,total_audits_ci95,total_audits_min,total_audits_max,total_catches_mean,total_catches_std,total_catches_ci95,total_catches_min,total_catches_max,total_fines_mean,total_fines_std,total_fines_ci95,total_fines_min,total_fines_max,undetected_evasion_rate_mean,undetected_evasion_rate_std,undetected_evasion_rate_ci95,undetected_evasion_rate_min,undetected_evasion_rate_max,enforcement_cost_mean,enforcement_cost_std,enforcement_cost_ci95,enforcement_cost_min,enforcement_cost_max,bunching_intensity_mean,bunching_intensity_std,bunching_intensity_ci95,bunching_intensity_min,bunching_intensity_max,collusion_events_detected_mean,collusion_events_detected_std,collusion_events_detected_ci95,collusion_events_detected_min,collusion_events_detected_max,collusion_suspicion_mean_mean,collusion_suspicion_mean_std,collusion_suspicion_mean_ci95,collusion_suspicion_mean_min,collusion_suspicion_mean_max,exploit_frequency_mean,exploit_frequency_std,exploit_frequency_ci95,exploit_frequency_min,exploit_frequency_max,governance_backfire_events_mean,governance_backfire_events_std,governance_backfire_events_ci95,governance_backfire_events_min,governance_backfire_events_max,variance_amplification_mean,variance_amplification_std,variance_amplification_ci95,variance_amplification_min,variance_amplification_max,income_coin_gap_mean,income_coin_gap_std,income_coin_gap_ci95,income_coin_gap_min,income_coin_gap_max,coin_conserved_mean,coin_conserved_std,coin_conserved_ci95,coin_conserved_min,coin_conserved_max
10,435.6476674654441,110.7893586382017,39.64546282701296,198.9,754.6,31.117690533246005,7.913525617014406,2.831818773358068,14.207142857142857,53.9,27.4,7.172168430816445,2.5665275113792703,12.0,47.0,125.46887002462822,42.66468149325065,15.267360195582695,43.213946908337554,258.46577397478256,0.18908613600524016,0.03181183909007606,0.011383720418701393,0.09189648279414521,0.267910149589936,0.549102714367493,0.06502760734988634,0.023269830438666036,0.40538033395176254,0.6661677381361338,0.3005925296940601,0.06528374698458285,0.02336148882978505,0.1643434778427132,0.40629956340663276,30.843139176062266,7.932236589554004,2.838514408890163,13.894261294261295,53.697309833024114,13.966666666666667,0.1795054935711501,0.06423521590967808,13.0,14.0,0.1,0.30000000000000004,0.10735362127101257,0.0,1.0,1.3627001575503415,4.51720601962556,1.6164614141134015,0.0,22.188854317263782,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557504,0.03211760795483904,6.5,7.0,0.0238095238095238,0.03367175148507369,0.012049281521534184,0.0,0.07142857142857142,33.9,6.619919435562138,2.3689077464331763,21.0,48.0,0.7954163418159322,0.017376961130617312,0.006218265680191324,0.7651648351648352,0.8349999999999999,0.08701180547121162,0.019996890025058188,0.007155795194493952,0.05821474773609314,0.13228699551569506,13.866666666666667,0.339934634239519,0.12164404660349833,13.0,14.0,1.0482715836621532,0.16871998402571267,0.06037567088649216,0.7216714340381964,1.433701354305704,28.281000798777466,14.828999350665804,5.306489267064892,-0.5999999999999917,52.599999999999966,1.0,0.0,0.0,1.0,1.0
11,469.27225030422994,111.8406986823512,40.02168003010188,241.2,758.1999999999999,33.519446450302134,7.988621334453657,2.8586914307215627,17.228571428571428,54.15714285714285,29.5,7.978095010715277,2.8549246341482757,12.0,50.0,137.1611738610054,43.634630852030526,15.614452115964415,59.96317528449189,271.5134817530393,0.19786418303840225,0.0296310087889851,0.010603320318035837,0.10909019520045839,0.2723834904189696,0.5435865706956068,0.05861239214027962,0.020974175158718838,0.4434374646719673,0.6724326975791326,0.29703710742193545,0.06201116100440054,0.022190408976807328,0.18695927325890793,0.4335443190448375,33.24765316495434,8.001836407972208,2.8634203840468264,16.92405235726131,53.935424124806865,14.0,0.0,0.0,14.0,14.0,1.1666666666666667,0.6871842709362769,0.24590573321829984,0.0,2.0,9.511738243561418,7.481730153320214,2.6773027511048433,0.0,28.189243700549973,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.033333333333333326,0.04416008807378907,0.0158024845678937,0.0,0.14285714285714285,31.666666666666668,7.947046970765654,2.8438142357417453,6.0,45.0,0.7982925605041438,0.0179552254861536,0.006425194922253886,0.7637755102040819,0.843233082706767,0.08206657482230557,0.021038621018862367,0.007528573843077716,0.040455120101137804,0.133086876155268,12.833333333333334,0.6871842709362767,0.24590573321829975,12.0,14.0,1.02710471213175,0.15088489277711634,0.05399346544903962,0.7955836259500358,1.387024174840455,33.07225030423,15.931166715664453,5.700894793329343,7.49999999999999,78.1,1.0,0.0,0.0,1.0,1.0
12,495.9033333333333,126.41918758198413,45.2385252835514,194.4,803.7,35.42166666666666,9.029941970141723,3.2313232345393845,13.885714285714286,57.40714285714286,31.566666666666666,8.476175762427037,3.033160542087094,12.0,51.0,153.73243699471323,49.8428053795578,17.836018839339452,48.8341316569579,278.71189789942287,0.20829843520167438,0.03237948662170063,0.011586850479119556,0.09939749878164932,0.2765807230221293,0.5507853004236013,0.06272885330509435,0.02244723186826668,0.43032711143965985,0.6792885829030408,0.30368576315372103,0.06464767212306592,0.023133872363840718,0.1755497911536652,0.4279630525570197,35.14627401645486,9.044568839390628,3.236557392478477,13.569393004115227,57.190390870794005,14.0,0.0,0.0,14.0,14.0,0.7333333333333333,0.7272474743090478,0.26024216642424647,0.0,2.0,6.9434029112954,10.003093140714828,3.579560908556544,0.0,36.63542370139242,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0.028571428571428567,0.03955535172818132,0.014154700828896232,0.0,0.14285714285714285,31.0,9.114091653404998,3.2614358119631226,12.0,45.0,0.8002203859189605,0.023242441582984785,0.008317200903711273,0.763095238095238,0.8633766233766231,0.07903528925401092,0.022568862523860672,0.008076163733013623,0.044420368364030335,0.1468682505399568,13.266666666666667,0.7272474743090476,0.2602421664242464,12.0,14.0,1.050101030919545,0.16405947380452,0.05870792872244015,0.7690676282100897,1.4398400513001712,28.003333333333334,15.517956981796567,5.553029589078846,0.6000000000000245,76.89999999999998,1.0,0.0,0.0,1.0,1.0
13,520.9322148765194,138.091133916762,49.415277637949146,218.40000000000003,812.8,37.20944391975139,9.863652422625858,3.5296626884249394,15.600000000000003,58.05714285714286,33.13333333333333,8.920886851777812,3.1922983616243696,12.0,54.0,171.72833383595992,58.89478884057495,21.07522952009113,50.12659977859437,312.4818352778262,0.21811044069211738,0.03474938824755418,0.012434908884424353,0.10233356341008358,0.2920695127222162,0.559593389797705,0.05541664255015547,0.019830590854801565,0.4378988708885616,0.6657101494235045,0.31187483250786835,0.059035854353213554,0.021125709165485153,0.18580343071544014,0.44041172294258,36.92964722485254,9.87628647124846,3.5341837246614407,15.301824960753535,57.82436726659168,13.966666666666667,0.17950549357115012,0.0642352159096781,13.0,14.0,0.1,0.30000000000000004,0.10735362127101257,0.0,1.0,1.4751823597360896,4.837764421484855,1.7311717650082143,0.0,23.48753243975183,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557506,0.03211760795483905,6.5,7.0,0.026190476190476184,0.03905052254013506,0.013974050024029329,0.0,0.14285714285714285,32.46666666666667,8.59353762363841,3.0751579447542503,14.0,51.0,0.8025872677029384,0.017794995749701156,0.0063678574474423195,0.770047619047619,0.8503861003861007,0.07783880967574794,0.02191500695973803,0.007842184524357735,0.031638418079096044,0.12406015037593984,13.866666666666667,0.42687494916219,0.1527552387414683,12.0,14.0,1.072336464498441,0.15407965401359933,0.05513669607514864,0.7936928314097437,1.472506863407642,29.49888154318614,23.144759214782088,8.28224571717498,3.299999999999997,106.50615338624608,1.0,0.0,0.0,1.0,1.0
14,542.8366666666666,137.82729648206686,49.32086462447789,210.39999999999998,845.9000000000001,38.774047619047614,9.844806891576205,3.5229189017484206,15.028571428571427,60.42142857142858,35.233333333333334,9.26528766717772,3.3155406106306016,12.0,55.0,178.53502206758478,58.137841014959854,20.8043592194478,51.980535247864644,333.4064696594738,0.22553654669768852,0.034897137636463474,0.012487780324224328,0.1098450148079613,0.3014404538445015,0.5561957120171198,0.05527351804947057,0.019779374409997802,0.44966099678839055,0.6611656860021717,0.30854326405930105,0.056875375764323485,0.020352591831499033,0.2079100543987884,0.41779228849192895,38.495949763039064,9.857066423196493,3.5273059187968356,14.738919065725147,60.18945670714202,13.966666666666667,0.1795054935711501,0.06423521590967808,13.0,14.0,1.1666666666666667,0.6871842709362769,0.24590573321829984,0.0,2.0,13.025646798507797,10.026014001870161,3.587763033382127,0.0,35.77995266138577,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557504,0.03211760795483904,6.5,7.0,0.021428571428571422,0.03757079485252262,0.013444536271495404,0.0,0.14285714285714285,31.266666666666666,7.719815772125366,2.7625005956091195,11.0,46.0,0.8059097554744027,0.02231230190184072,0.007984354693515673,0.7732142857142857,0.8838095238095239,0.07878253619212215,0.02317282671343727,0.008292289542577158,0.04062126642771804,0.15483870967741936,12.8,0.7483314773547881,0.2677869800170774,11.0,14.0,1.0690648759295895,0.15114036983435136,0.05408488673985909,0.8324480766129944,1.4543909503924135,21.536666666666676,17.076952954851816,6.1109091332602015,-29.29999999999999,49.40000000000001,1.0,0.0,0.0,1.0,1.0
15,582.0132786104382,154.92050659706592,55.43759130778273,219.5,991.2575102295933,41.57237704360273,11.065750471218996,3.9598279505559093,15.678571428571429,70.80410787354238,36.9,9.91749296277374,3.548929278278481,13.0,59.0,202.1776053894638,67.91188879490804,24.301957298292262,55.850966229039784,393.5229536581501,0.240252628612238,0.03615607323608235,0.012938284642777926,0.11627875835664754,0.31566008305890286,0.5475559158122295,0.05586721098665015,0.019991824699095308,0.44302439279824646,0.6487349426733104,0.3037449007735609,0.05873594692953501,0.021018388672225313,0.21908064099895852,0.4459859831463071,41.29859908569661,11.076959017174136,3.9638388772141324,15.40383989586723,70.58259567714326,13.966666666666667,0.1795054935711501,0.06423521590967808,13.0,14.0,0.7333333333333333,0.7272474743090478,0.26024216642424647,0.0,2.0,9.169928092735649,12.741172661150125,4.559370081378966,0.0,43.340774095781484,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557504,0.03211760795483904,6.5,7.0,0.021428571428571422,0.03273268353539885,0.011713240371477054,0.0,0.07142857142857142,33.233333333333334,7.337953090307648,2.6258527898711446,17.0,51.0,0.8026888955017438,0.018316531769139534,0.006554486715142251,0.7739768339768341,0.8341013824884794,0.07634046258638541,0.02448397618918913,0.00876147835674233,0.04017857142857143,0.16632016632016633,13.233333333333333,0.7156970184527963,0.25610888887924793,12.0,14.0,1.044505891125555,0.1448986307608529,0.051851309097962976,0.7999424584473953,1.3534800016457054,34.31327861043808,25.2687934532737,9.042321607860622,-11.699999999999992,117.25751022959315,1.0,0.0,0.0,1.0,1.0
16,606.8624281564594,158.49560613298232,56.7169242463992,246.30000000000004,894.2000000000002,43.34731629688997,11.321114723784452,4.0512088747428,17.592857142857145,63.87142857142858,38.53333333333333,10.356103943515095,3.70588420198453,14.0,60.0,222.99680565621992,71.8636005113347,25.7160591748839,60.58891107559967,372.4219583452854,0.24663227248747932,0.035698294120640434,0.012774470490161493,0.125356348076001,0.31321112631142295,0.5679358293889243,0.05409670526926408,0.019358257364953883,0.4523809523809522,0.6743061743061742,0.3253079730008756,0.053656341820432676,0.01920067532859574,0.18578174690292415,0.45972701078549705,43.063348382195485,11.334738418722708,4.056084051365178,17.307737370222146,63.62434418634375,13.966666666666667,0.17950549357115012,0.0642352159096781,13.0,14.0,0.1,0.30000000000000004,0.10735362127101257,0.0,1.0,1.5595183239745032,5.095803451714069,1.8235098460894354,0.0,24.566121824133802,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557506,0.03211760795483905,6.5,7.0,0.028571428571428567,0.03955535172818132,0.014154700828896232,0.0,0.14285714285714285,34.1,6.363175307973214,2.277033040310717,16.0,43.0,0.8052730410290201,0.025405547245572396,0.009091258323946652,0.7660714285714284,0.9071428571428574,0.07238519147705741,0.020344167742708585,0.00728006692974896,0.039923954372623575,0.12184873949579832,13.866666666666667,0.42687494916219,0.1527552387414683,12.0,14.0,1.0945199828501293,0.15208703566724988,0.054423646757509735,0.8465646112304159,1.4649602110104196,32.86242815645939,36.60214265916223,13.097908535797583,-37.400000000000006,143.78600000000006,1.0,0.0,0.0,1.0,1.0
17,637.6274323864377,156.85975576303997,56.13154270949641,257.0,976.4000000000001,45.544816599031265,11.204268268788569,4.009395907821172,18.357142857142858,69.74285714285715,40.96666666666667,10.885719493395412,3.8954046925214993,15.0,64.0,233.3931325537824,71.79302619700016,25.690804480842125,70.36404363477766,418.96315104770844,0.25487635771297384,0.03564369479810299,0.01275493237351703,0.12629703181071228,0.3216876399584416,0.5616067861332066,0.05527413925745344,0.019779596706419548,0.4530731956133639,0.6502894304295004,0.32317780071003227,0.053290929784360314,0.019069914310834466,0.21321090686549882,0.43799185173306876,45.264013205964666,11.219936366499605,4.015002664580197,18.079016120066704,69.50698337917716,13.966666666666667,0.1795054935711501,0.06423521590967808,13.0,14.0,1.1333333333333333,0.7180219742846005,0.2569408636387124,0.0,2.0,17.840360734828685,12.788461623665125,4.57629221928608,0.0,41.658723925408566,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557504,0.03211760795483904,6.5,7.0,0.033333333333333326,0.04416008807378907,0.0158024845678937,0.0,0.14285714285714285,30.866666666666667,7.3472595042112285,2.6291830473164657,13.0,45.0,0.8063479374869971,0.020225749529965555,0.007237691516540941,0.767857142857143,0.8470982142857144,0.06557593971038389,0.020323878922393547,0.007272806668641839,0.03329752953813104,0.13026052104208416,12.833333333333334,0.7781745019952503,0.2784661692331897,11.0,14.0,1.0730472491655334,0.1471568694854267,0.05265940944722108,0.8231696939412562,1.339564035397372,31.494099053104403,34.534700030713786,12.358083692684243,-42.90000000000001,149.5327106912124,1.0,0.0,0.0,1.0,1.0
18,674.80877500741,174.02539442485374,62.274187615414434,272.1,990.2000000000002,48.200626786243554,12.430385316060983,4.4481562582438885,19.435714285714287,70.72857142857144,42.766666666666666,11.499806761661501,4.115152999270793,16.0,65.0,260.3467597620893,81.41546786672515,29.134151009889017,81.39460705282983,411.45633172571434,0.2652715880390033,0.038358868358206344,0.013726544753705038,0.1310231687940758,0.33158979877991124,0.5654862741826708,0.052415911664693886,0.01875679309808799,0.47357314930536687,0.6903727238622361,0.3250323586066781,0.05185558231886272,0.018556281816823342,0.23859837211195156,0.4980073887598595,47.91788364915221,12.444313580987757,4.453140423836926,19.145760487215835,70.48798511123296,13.966666666666667,0.17950549357115012,0.0642352159096781,13.0,14.0,0.7666666666666667,0.7608474807008885,0.2722657742938907,0.0,2.0,11.75262519314177,15.948071858504271,5.706944221002536,0.0,51.595210357453226,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557506,0.03211760795483905,6.5,7.0,0.021428571428571422,0.04185332340773082,0.01497701943348913,0.0,0.14285714285714285,31.733333333333334,7.2980971644821375,2.611590529982887,19.0,47.0,0.8036133756156146,0.022422378922542903,0.008023745249486017,0.765625,0.8572180451127818,0.062876745056329,0.020122715810776595,0.007200821373647756,0.03280224929709466,0.11262135922330097,13.2,0.7483314773547881,0.2677869800170774,12.0,14.0,1.0828740101614514,0.14238899459752552,0.050953247330610026,0.8639932172931415,1.434384869930858,39.17544167407634,44.92302539944121,16.075498183598963,-51.69999999999998,130.34273616057752,1.0,0.0,0.0,1.0,1.0
19,683.7715347833262,181.41721439623535,64.91931642111845,300.7,1107.646425,48.840823913094724,12.958372456873954,4.63709403007989,21.478571428571428,79.11760178571429,43.93333333333333,11.45115229524474,4.097742222067966,19.0,67.0,274.13565993144414,87.41660832393372,31.281631542680078,89.52425748967556,504.33305062350155,0.2691593760456918,0.03751095976761319,0.013423124561348452,0.14192831204564044,0.33102226605583684,0.5687735684329774,0.05531499580490752,0.019794217034158967,0.46305413009906504,0.6693861019498929,0.3331072637186704,0.049222267598746115,0.017613962246320745,0.24092362968209813,0.4299953588015074,48.55643712887824,12.977002686483985,4.643760772125714,21.19374792151646,78.88607472066475,13.966666666666667,0.17950549357115012,0.0642352159096781,13.0,14.0,0.1,0.30000000000000004,0.10735362127101257,0.0,1.0,1.6190406306174625,5.20184563708665,1.8614565547802309,0.0,24.424201165605183,0.0,0.0,0.0,0.0,0.0,6.983333333333333,0.08975274678557506,0.03211760795483905,6.5,7.0,0.030952380952380946,0.03991203479581002,0.014282338225416214,0.0,0.14285714285714285,34.333333333333336,7.798860315598826,2.790786322221086,12.0,52.0,0.8015421166279296,0.02316644030474841,0.008290004195578272,0.7686530612244895,0.8745341614906832,0.0625580145488556,0.01779238875544629,0.006366924546529345,0.032541776605101144,0.11545293072824156,13.866666666666667,0.42687494916219,0.1527552387414683,12.0,14.0,1.1000355082446196,0.16080642588818364,0.057543840475817384,0.8341169440428526,1.457886783446037,28.13820144999277,52.824067096782876,18.90284964367528,-70.90000000000002,147.14224999999996,1.0,0.0,0.0,1.0,1.0
