seed,beta,rho_sku,K,r_i,volume_share,willing_clear_frac,residual_risk,clearing_spread_pct,dealer_pnl,spot_I
53,0.2,0.0,4,0.04000000000000001,0.17548229167466586,0.27402381986573715,1.9397159198628466,15.293760927707371,3.0613060765180267,4.449372026124917
54,0.2,0.0,4,0.04000000000000001,0.04960546376335589,0.08802841118003936,0.9608289926445622,12.97102080728029,1.5724153719209548,3.8296099929682366
55,0.2,0.0,4,0.04000000000000001,0.11001880368561819,0.15652457622399915,1.5022795568105585,14.34067857914948,1.7341338491551066,3.2961758675448705
56,0.2,0.0,4,0.04000000000000001,0.1608678568473144,0.46040239556798945,2.069619346118979,16.206807194763847,3.114381527733323,4.677496208089153
57,0.2,0.0,4,0.04000000000000001,0.06896411100465423,0.15116236570640917,1.506079867732091,20.331810812671424,0.32266385329069824,4.025958296000295
58,0.2,0.0,4,0.04000000000000001,0.052727021184422636,0.14169871944294082,1.051169367061515,14.190599822141754,0.25025579296040246,3.465174418122088
59,0.2,0.0,4,0.04000000000000001,0.11179698054296981,0.1631592592163489,1.770243743804126,16.90786022589048,1.154939625812871,2.9825032613817397
60,0.2,0.0,4,0.04000000000000001,0.12586479201769513,0.24581368201247364,1.6344770560116348,15.60761036847849,4.286315688689277,2.5670643467850125
61,0.2,0.0,4,0.04000000000000001,0.18101179101290532,0.23205143065114933,2.059286102698924,16.07666313756511,2.622610968200754,2.209492759274241
62,0.2,0.0,4,0.04000000000000001,0.1396349758203363,0.36573296758665447,1.6334233758216918,12.750555266613507,-0.14312625677469848,3.1354194735378487
63,0.2,0.0,4,0.04000000000000001,0.1652830439674701,0.2688482030520629,2.0722540285539783,16.31063506506937,2.0063763860453725,1.6368324945346824
64,0.2,0.0,4,0.04000000000000001,0.1283659562871491,0.3283049296781485,1.8040573966029108,17.235389349120403,2.3971218120576454,2.322775875477118
65,0.2,0.0,4,0.04000000000000001,0.061073244247358154,0.15042980398985636,1.258269308121545,16.986412256238342,2.0297741165624865,3.2961758675448705
66,0.2,0.0,4,0.04000000000000001,0.11286115528614198,0.23405455055891355,1.6512629328050696,15.762729994976723,4.1229150757173105,4.677496208089153
67,0.2,0.0,4,0.04000000000000001,0.09999746494180832,0.1239206085590778,1.4816505415403702,14.307424215586963,1.9811860196115045,2.4418671412486086
68,0.2,0.0,4,0.04000000000000001,0.12169229891754234,0.440756687429301,1.6286886954294812,15.557304641757513,-0.689003739776888,3.465174418122088
69,0.2,0.0,4,0.04000000000000001,0.16056040320260093,0.3570365974738739,1.967335191733806,15.628299264215734,-0.1543425894662862,2.9825032613817397
70,0.2,0.0,4,0.04000000000000001,0.22630359900764196,0.5179853840507322,2.32759987682222,15.728694690315043,1.6250064557636916,4.23237359180038
