cell_index,cell_label,n_seeds,epoch,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
0,baseline,20,13,269.96,244.89999999999998,174.34,418.2799999999999,0.5277282691499002,0.5369150132873334,0.40197390944604827,0.6609459463756504,22.232802532091714,20.134606901508985,14.185525268326508,34.59951247250167,28.67238863688001,23.616017492000008,12.409438031040008,53.23471850216003,11.95,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.12916666666666665,0.125,0.0,0.25,5.975,6.0,6.0,6.0
0,baseline,20,14,286.11,263.65,189.2,425.33,0.5345740007268976,0.5455709464745974,0.4122105546049928,0.6564931830380106,23.57521299963655,21.689298701035348,15.417812678063575,35.23948956000598,30.81112754662802,25.33682322164001,13.168994918376008,51.49263831163203,11.9,12.0,11.9,12.0,0.0,0.0,0.0,0.0,0.125,0.16666666666666666,0.0,0.25,5.95,6.0,5.95,6.0
0,baseline,20,15,296.59999999999997,268.0,196.56,446.97,0.5388807293025194,0.5398866269898841,0.4129181688945584,0.658695284964669,24.447226302015405,22.08290199583793,16.097810628346544,36.99237696153636,31.02687456634002,26.689308833868015,13.62918062377761,52.936568039364836,11.95,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.125,0.16666666666666666,0.0,0.25,5.975,6.0,6.0,6.0
0,baseline,20,16,303.98,276.65,203.27,451.42999999999995,0.5414998184528401,0.5386093079019174,0.42268882779741335,0.6569602878354278,25.060916757440246,22.7709070926399,16.59902705774071,37.36489581790502,30.273000400607508,25.28646878759602,12.806768528305291,51.15672824804692,11.9,12.0,11.9,12.0,0.0,0.0,0.0,0.0,0.12083333333333333,0.125,0.0,0.25,5.95,6.0,5.95,6.0
0,baseline,20,17,322.78,307.1,213.97,469.19,0.5477532308543505,0.546096379857179,0.4279521053529793,0.661314808377182,26.624456717906156,25.30815153675707,17.53794185992509,38.88078410068472,32.193489703806016,27.541814666984312,13.438262658796166,52.25855247441411,11.9,12.0,11.9,12.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.125,0.0,0.25,5.95,6.0,5.95,6.0
0,baseline,20,18,330.885,305.7,216.56,474.86,0.551520653297959,0.5492967223270957,0.4273801014865668,0.6697702052382258,27.29798967335102,25.189557184652095,17.752067302662812,39.3200224605911,31.691712712984152,28.17970293851446,14.028719493240228,51.36231015706289,11.95,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.12916666666666665,0.16666666666666666,0.0,0.25,5.975,6.0,6.0,6.0
0,baseline,20,19,336.135,310.65,221.47,488.02,0.5536749125192238,0.5515611323068286,0.4380262522699455,0.668082942636514,27.734412543740387,25.596504395678668,18.15896394252374,40.45522446670612,30.832060294540085,26.71018488431785,13.324815058473355,50.956844242697315,11.9,12.0,11.9,12.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,5.95,6.0,5.95,6.0
0,baseline,20,20,352.715,348.15,232.17,500.11,0.5583521125782603,0.5534547897318908,0.441546517209767,0.6658733136179654,29.113740610377537,28.729043024900403,19.044585400666918,41.42646234910747,32.32549400803043,28.680692670963673,14.407870059787514,52.80810247280924,11.85,12.0,11.9,12.0,0.0,0.0,0.0,0.0,0.12083333333333333,0.125,0.0,0.25,5.925,6.0,5.95,6.0
0,baseline,20,21,362.89,352.85,236.56,508.26,0.561604063082535,0.5564057797129706,0.4412757879297231,0.668706128102082,29.960031301792064,29.11726743319874,19.408421407141127,42.13933850268679,32.23887059125891,28.35551226528913,15.535028074317509,49.59062474224076,11.85,12.0,11.9,12.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,5.925,6.0,5.95,6.0
0,baseline,20,22,370.48,356.35,243.27,529.83,0.5645069665746084,0.5561222244201367,0.45166430054249246,0.6744088360279289,30.59107985004603,29.408513249009623,19.96458769663176,43.93067633796088,31.517581594515114,26.919424659068767,14.721782822578803,51.067974137492136,11.9,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.12083333333333333,0.125,0.0,0.25,5.95,6.0,6.0,6.0
0,baseline,20,23,385.645,373.95000000000005,253.97000000000003,540.84,0.570725337431577,0.5686020557794625,0.4548836739861859,0.675758047993723,31.851720664617545,30.870681957127672,20.851780114370996,44.84596026785874,32.169311658440876,28.258724003396065,15.522340956035919,50.39544464124769,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.12083333333333333,0.125,0.0,0.25,6.0,6.0,6.0,6.0
0,baseline,20,24,395.4,380.45000000000005,256.56,552.32,0.5724663938638338,0.5686621210747963,0.45410549222628704,0.6784350282485876,32.663766803068086,31.429587903796218,21.066382541952688,45.80271442355849,31.32785565390577,27.829040670682858,16.28930203183927,47.80327939236362,11.9,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.25,5.95,6.0,6.0,6.0
