cell_index,cell_label,n_seeds,epoch,override_misreporting.audit_probability,override_misreporting.risk_based_audit_multiplier,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,10,0.0,0.0,542.7986004792665,545.6,353.68,695.92,0.527081573468416,0.527694791458732,0.451346475703393,0.6189443180265295,38.50778781892768,38.678308216350125,25.001399429396123,49.467795074618536,149.0055615368736,147.41509198887957,96.24773158723804,203.83784436829148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,11,0.0,0.0,585.2061025520693,588.4,376.79648466269,759.02,0.529381646342043,0.5242468209271601,0.4561552475888543,0.6252568113023138,41.53574507340535,41.788965909368294,26.6466482360381,53.95241353214738,168.31590364090727,163.6675479374154,105.5430177118097,230.24660866013284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,12,0.0,0.0,623.949547348736,643.3,420.56,791.06,0.5316587007801961,0.5254244544617153,0.4464306263474881,0.627911510970771,44.301995460233904,45.703850375239064,29.72332797083321,56.23779315683954,186.94028006937472,182.75146676163507,112.251720333529,258.30237794024396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,13,0.0,0.0,657.8087657996617,661.15,430.45,850.78,0.5344380095569337,0.5258521413207596,0.4614380595379535,0.6203931092110497,46.71912140948308,46.95170900180088,30.43684267072561,60.513454210285275,204.26923578274233,203.30523059828712,127.34877015982386,284.9212936971355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,14,0.0,0.0,694.6658460219134,706.2,477.24,865.9791,0.5381102118707766,0.528677606869898,0.47275706980707527,0.6203087183373605,49.349933895629846,50.18788968335848,33.772442181618935,61.60483898945134,223.85832896130745,219.80694167580742,144.55635605735347,301.6359801276356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,15,0.0,0.0,742.7423415937953,747.6,540.5400000000001,980.0119121772219,0.5353174353243948,0.5357295382442585,0.4656340437831952,0.6227609994252346,52.78536568189462,53.10767258836873,38.30333967043578,69.7544759438688,248.46088229810744,246.44310528830675,162.72978674543387,351.4602722391405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01714285714285714,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,16,0.0,0.0,774.1953218938756,800.4000000000001,570.0799999999999,922.2,0.5418643552674169,0.5423089426282441,0.47102413433352747,0.6336133594699451,55.02873367192884,56.884396312351384,40.39171079124331,65.62995660037853,265.4599342004159,269.77384962896326,174.6440641237623,336.63546344188717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,17,0.0,0.0,809.0172890161772,820.1500000000001,604.23,1029.4026155051743,0.5368328179305147,0.5412983587992515,0.4569364153453237,0.6201137033203682,57.51853280647597,58.29966026786825,42.839925512104294,73.28363350521496,285.4973015314551,280.8765253826518,200.90393575441288,380.9829663828868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,18,0.0,0.0,845.9670778445852,867.0,624.6339874392282,1040.8298144834073,0.5349645809242007,0.5379103529021398,0.46637792204648804,0.6212023642090613,60.1587375555797,61.672754946027524,44.34417306683368,74.11208236718618,307.939430686509,307.89620743732723,201.57072619226238,414.20566811277655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,19,0.0,0.0,860.9343375999075,862.35,597.05,1078.11115625,0.5360220059943479,0.5357907687705147,0.46168657383670947,0.6206844389617112,61.22729882556765,61.32375824704557,42.319765174462376,76.76961787338377,318.80725836807784,319.2702735995895,208.46236695186093,426.362960838159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018571428571428572,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,20,0.0,0.0,890.2284419181152,869.3,627.8525,1106.2598,0.5294544781669149,0.5319349462797514,0.4520980764918752,0.6210914777208929,63.32301861221048,61.81273468372483,44.54496570978095,78.77690603324311,337.47690606649974,325.93056047179005,222.53805427233561,459.4373345491031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,21,0.0,0.0,905.1671936059598,937.35,652.0999999999999,1091.9840000000002,0.5248369186321128,0.5196382848997374,0.45471201348401685,0.6003262552344587,64.3923810839668,66.69470113075315,46.26949904159338,77.76532047550778,349.3639770033455,347.50058317516664,234.15949689570996,456.35536623569226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,22,0.0,0.0,916.9679532600053,911.7672335607499,668.0,1215.0265,0.5275359480441194,0.5297326787200737,0.45622286185043814,0.6194947715156442,65.23394297312117,64.85565206103705,47.39600372214878,86.55679466864888,360.2281983388925,351.2636686943381,243.31824415560055,507.3825155980246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,23,0.0,0.0,939.7703161699578,920.95,738.7379307499999,1152.7143518498708,0.5235599563841867,0.5323304318110068,0.4474188048531699,0.6107510841345359,66.8646711768049,65.5261131873371,52.47258849163001,82.12900393203977,378.0049627339444,365.5793092752681,262.356347011592,506.8111140195275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,24,0.0,0.0,929.5424661460225,913.05,676.06,1228.4714999999999,0.5210166931754154,0.5171411175328334,0.4496734192185642,0.6285230461703367,66.1353820924139,64.96072975719315,48.006131150850806,87.51954490039674,375.9380994604562,361.73748967419954,259.78567338720813,529.4137511174399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,25,0.0,0.0,973.0632883954959,943.1,701.72,1199.132,0.514666876064884,0.5173516045810018,0.44685285868635083,0.6015141704669377,69.24718716164583,67.10267911110466,49.816261478264096,85.42375262246279,404.80390277072564,400.26805644826317,271.8194442108984,516.1134578418073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.007142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,26,0.0,0.0,972.1778580695166,968.649375,708.0290125000001,1259.3895,0.5171900721270247,0.5138473222216806,0.42746503436671324,0.6143081706556573,69.18268054033052,68.9320493093897,50.251836553857366,89.73333448504356,409.2859125113481,405.00674013714513,271.6600990604542,568.5731389067481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,27,0.0,0.0,976.4556709964737,949.75,774.89,1258.684245780725,0.5129729035782893,0.5172517670429173,0.41598675889560616,0.6013984893826051,69.49034719081612,67.58787912155259,55.099721108232536,89.696081858507,416.9658897698058,420.4865566873975,286.0091310558586,558.811315992276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015714285714285712,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,28,0.0,0.0,1010.4944391300812,999.9749999999999,755.29,1303.728875,0.5064375309924188,0.5096378843509596,0.4110865434112095,0.6020432874652747,71.92495545808102,71.16341526838356,53.66278354737203,92.89780911899034,440.74447796006996,430.5631647514462,300.26079518266823,603.2133622232276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,audit_probability=0.0_risk_based_audit_multiplier=0.0,50,29,0.0,0.0,1011.6514752991623,990.0,710.29,1318.9505039958115,0.5058065198899099,0.5038843657989986,0.41492721371107116,0.5930077388550168,72.00791640428092,70.47404908658643,50.417738219637194,93.99979019126718,447.65283611607657,442.1282992267895,279.8153085340504,587.1428771074868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,0,0.025,0.0,88.876,89.05,75.26,100.73,0.25497115484608157,0.25586079053186517,0.1934081629218094,0.3312488270769687,6.220800136862674,6.2299605551642205,5.244618502797588,7.081021653236398,9.14344,8.99,7.3389999999999995,10.636000000000001,1.64,1.0,0.0,3.0,0.22,0.0,0.0,1.0,0.04285714285714286,0.0,0.0,0.14285714285714285,0.82,0.5,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,1,0.025,0.0,123.634,119.35,94.39,159.98,0.4551931442906769,0.455009778624939,0.3943985829013343,0.5201464778240285,8.603403427854662,8.2951607864446,6.507252026414818,11.19701339014645,14.74445248,14.562679999999999,9.642060800000001,20.083408,1.64,2.0,0.0,3.0,0.3,0.0,0.0,1.0,0.03,0.0,0.0,0.07142857142857142,0.82,1.0,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,2,0.025,0.0,175.424,172.0,132.01999999999998,222.05,0.5127786792131562,0.5170704221626184,0.42426576754241546,0.60313038768422,12.273896374679136,12.035958819521735,9.118202663304702,15.616833852316693,24.976588567408108,25.1809,14.493013600000001,33.35271759999999,1.78,2.0,0.0,3.0,0.26,0.0,0.0,1.0,0.025714285714285714,0.0,0.0,0.07142857142857142,0.89,1.0,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,3,0.025,0.0,219.288,218.6,157.50000000000003,281.2,0.5249605862130157,0.5270448923322719,0.4532746148778444,0.5860429033430815,15.400948278322064,15.342934513955214,10.913909241440836,19.85081709044673,35.005587155830355,35.02294015903696,21.6693528,49.427435949999996,1.54,1.0,0.0,3.1,0.26,0.0,0.0,1.0,0.037142857142857144,0.0,0.0,0.07142857142857142,0.77,0.5,0.0,1.55
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,4,0.025,0.0,275.284,269.35,204.89,344.57,0.5184026956701625,0.5174511346904298,0.44200045648718617,0.5990511279897656,19.403941509307774,18.95075411255626,14.375604139147258,24.394784542144244,49.10828366774961,46.895087086003585,32.0599203095,67.7744024355041,1.64,1.0,0.0,3.1,0.14,0.0,0.0,1.0,0.031428571428571424,0.0,0.0,0.07142857142857142,0.82,0.5,0.0,1.55
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,5,0.025,0.0,320.03471724999997,320.04999999999995,244.89,417.97,0.5194591601352964,0.5129111734312843,0.43381777427768753,0.5994759284197334,22.599893080646638,22.63116153425718,17.19236941629799,29.628007455372586,63.02193977382878,60.6413806044875,42.55674917404001,88.05347820138839,2.04,2.0,1.0,3.0,0.22,0.0,0.0,1.0,0.022857142857142857,0.0,0.0,0.07142857142857142,1.02,1.0,0.5,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,6,0.025,0.0,358.976,360.9,265.59,457.33,0.5220873711255399,0.5162377994676131,0.45414430376386905,0.5999442319284848,25.38009917158009,25.553020796393373,18.673980180833937,32.3945224448245,76.64461418756534,74.02150129936348,47.56474607397333,107.59030400941298,1.9,2.0,0.0,3.0,0.28,0.0,0.0,1.0,0.031428571428571424,0.0,0.0,0.07142857142857142,0.95,1.0,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,7,0.025,0.0,403.210336,406.5,274.12000000000006,538.0099999999999,0.521052895090102,0.5192684573286899,0.4418400626704714,0.6095819008085207,28.540211838169235,28.76043361159016,19.27672658922172,38.20553792458762,92.80470163014974,87.52658661955073,55.19820756062416,137.80969950488566,1.66,1.0,0.0,4.0,0.22,0.0,0.0,1.0,0.024285714285714285,0.0,0.0,0.07142857142857142,0.83,0.5,0.0,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,8,0.025,0.0,450.264,452.95000000000005,317.08,577.3800000000001,0.5270872025330369,0.5212459162459163,0.4547137981367462,0.6159578851273687,31.898170684447766,32.09532828019037,22.3240620160769,40.98348999842523,111.19099978862941,105.78348304476407,69.69886330606052,159.0791313223489,1.82,2.0,0.0,4.0,0.4,0.0,0.0,1.0,0.02,0.0,0.0,0.07142857142857142,0.91,1.0,0.0,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,9,0.025,0.0,495.032,501.95,341.36,630.46,0.5293688766094694,0.5274933903719162,0.4493386899247371,0.6224567723253116,35.09474413312384,35.61256024702902,24.116427916511487,44.78108814379627,130.27595714763072,126.21420029174782,84.28507232111697,186.88600355052304,1.8,1.5,0.0,3.1,0.24,0.0,0.0,1.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.9,0.75,0.0,1.55
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,10,0.025,0.0,536.9486004792665,545.6,355.84,669.46,0.5267380257251212,0.5277127765322427,0.45027862979404815,0.6189443180265295,38.09010244994219,38.678308216350125,25.156156382294004,47.55307561777489,148.62202148835405,147.80723718216603,93.74732522208498,202.06980214171395,1.38,1.0,0.0,3.0,0.2,0.0,0.0,1.0,0.014285714285714285,0.0,0.0,0.07142857142857142,0.69,0.5,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,11,0.025,0.0,578.1801025520692,588.4,368.40836196421003,745.14,0.5288189863188979,0.5246072595157376,0.45373602371162247,0.6252568113023138,41.034169260559786,41.788965909368294,25.99390139056062,52.97287981537614,166.9664806492955,161.00063445683872,105.09498916697252,229.77791141796231,1.68,2.0,0.0,4.0,0.12,0.0,0.0,1.0,0.018571428571428572,0.0,0.0,0.07142857142857142,0.84,1.0,0.0,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,12,0.025,0.0,618.161547348736,638.35,397.93,770.72,0.5313102784596334,0.5210252305278021,0.449830601264702,0.627911510970771,43.888741099965614,45.34825277067302,28.09842653516056,54.78456140039901,185.47390747485377,183.08484396873695,108.9275035428184,258.055009368336,1.94,2.0,0.0,4.0,0.26,0.0,0.0,1.0,0.02,0.0,0.0,0.07142857142857142,0.97,1.0,0.0,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,13,0.025,0.0,652.9567657996616,661.15,415.18,812.6999999999998,0.5335733399251137,0.5215554497327441,0.4614380595379535,0.6204970315674112,46.37298231572756,46.95170900180088,29.405710425026463,57.80769605706944,204.36724594244146,207.38771908123516,118.65898287077579,281.62105979271666,1.92,2.0,0.0,3.0,0.36,0.0,0.0,1.0,0.00857142857142857,0.0,0.0,0.07142857142857142,0.96,1.0,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,14,0.025,0.0,687.2858460219134,707.6500000000001,451.35,867.6519000000001,0.5376477450306543,0.5297545617239227,0.471699728926358,0.6203087183373605,48.82302227190705,50.29597973246742,31.969773747761746,61.70107769854598,225.3008197545044,223.63645944488138,134.70762352602796,303.8465984290913,1.78,1.0,0.9,3.1,0.2,0.0,0.0,1.0,0.018571428571428572,0.0,0.0,0.07142857142857142,0.89,0.5,0.45,1.55
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,15,0.025,0.0,732.7223415937954,742.2,502.92,979.4919121772219,0.5344708876384063,0.5270359777554856,0.4651990682327466,0.6308709259644992,52.070074670023324,52.758113696926216,35.64955550666429,69.71744462932435,249.16857970139927,249.38274357130095,162.9736044477353,353.2703637605401,1.36,1.0,0.0,3.0,0.22,0.0,0.0,1.0,0.018571428571428572,0.0,0.0,0.07142857142857142,0.68,0.5,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,16,0.025,0.0,760.2593218938756,793.8,525.3000000000001,916.1125,0.541002804679982,0.5422548468791938,0.4722022334625228,0.6336133594699451,54.03373587579399,56.43892358033566,37.249434238809705,65.16144528944952,263.78318308683345,270.32447627839264,173.81948343414248,337.5188746730611,1.84,2.0,1.0,3.1,0.26,0.0,0.0,1.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.92,1.0,0.5,1.55
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,17,0.025,0.0,795.8292890161771,805.95,582.3399999999999,1024.789875,0.5365714532940199,0.5393524290893836,0.46303037306481293,0.6201137033203682,56.57666348879422,57.28447637401828,41.28309069942471,72.96996910721442,284.8042932884179,281.68249146855044,196.27045150537094,381.7644022413656,2.08,2.0,1.0,4.0,0.28,0.0,0.0,1.0,0.022857142857142857,0.0,0.0,0.07142857142857142,1.04,1.0,0.5,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,18,0.025,0.0,833.6670778445853,841.0,615.4739874392283,1036.6275,0.5362302392388957,0.5364371837887671,0.47426395887661615,0.6160980273440103,59.279533297850925,59.810582938224854,43.689476632744835,73.80986435267175,309.947070587388,307.2270890404157,199.88535325060622,427.23582969843903,1.84,2.0,0.0,4.0,0.18,0.0,0.0,1.0,0.018571428571428572,0.0,0.0,0.07142857142857142,0.92,1.0,0.0,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,19,0.025,0.0,847.1743375999075,848.6500000000001,594.33,1067.7619062500003,0.5378072364530323,0.5359683167901352,0.47087061248666146,0.6195907874987518,60.24354906748116,60.35790582552298,42.12565325393544,76.02441125710767,319.68371072620755,320.21572229402034,206.30988632378535,412.426500337131,2.08,2.0,0.0,4.0,0.28,0.0,0.0,1.0,0.02,0.0,0.0,0.07142857142857142,1.04,1.0,0.0,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,20,0.025,0.0,876.7484419181152,845.9,620.7725,1102.7498,0.5324421917556776,0.5319349462797514,0.46168117619193505,0.6185693895689042,62.35866761255896,60.154741382318136,44.03643999420905,78.52570500494522,338.71158595938635,326.06517397873836,223.62919905796144,452.03957858181985,1.42,1.0,0.0,3.0,0.12,0.0,0.0,1.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.71,0.5,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,21,0.025,0.0,892.3951936059599,902.05,634.49,1073.7599999999998,0.5272619762980632,0.5324413390671645,0.4559519698371204,0.5998566003569169,63.4788828408481,64.16169071098652,44.999432990582825,76.46272457855436,350.15552302621666,342.3324057889837,238.57320764023743,460.31714834915624,1.96,2.0,0.9,4.0,0.38,0.0,0.0,1.0,0.012857142857142857,0.0,0.0,0.07142857142857142,0.98,1.0,0.45,2.0
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,22,0.025,0.0,905.9459532600052,900.3,646.394155236246,1193.748925,0.5300561635534149,0.530322210025791,0.4625866499192013,0.6194947715156442,64.44539715108081,64.03381843998478,45.8572702977236,85.03433584448881,363.73820521273444,354.1819557582019,240.0151397205483,494.63026665529475,1.84,2.0,0.0,3.0,0.32,0.0,0.0,1.0,0.014285714285714285,0.0,0.0,0.07142857142857142,0.92,1.0,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,23,0.025,0.0,928.2883161699579,907.3,736.159991084375,1154.1543518498706,0.5269401759812321,0.5383438388221287,0.4502564612018951,0.6107510841345359,66.04283820986352,64.55211877840263,52.30909981602245,82.23261464825224,385.2273049573894,369.7077955803803,262.64712027810276,506.3527178901634,1.94,2.0,0.9,3.1,0.14,0.0,0.0,1.0,0.011428571428571429,0.0,0.0,0.07142857142857142,0.97,1.0,0.45,1.55
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,24,0.025,0.0,916.8049321460226,912.55,647.69,1174.7865,0.5249645623902669,0.5196423070599179,0.4534596733778563,0.6286637164051091,65.22358430066362,64.92429100381581,45.94816132787919,83.67806355291887,378.44485636082356,364.7829702032668,255.1643969128689,526.1364944328346,1.78,2.0,0.0,3.0,0.22,0.0,0.0,1.0,0.002857142857142857,0.0,0.0,0.0,0.89,1.0,0.0,1.5
1,audit_probability=0.025_risk_based_audit_multiplier=0.0,50,25,0.025,0.0,959.6091019852389,931.05,701.72,1203.837,0.5182597303151937,0.5228546024807559,0.4468356950523381,0.6015141704669377,68.28437741950232,66.24530886047012,49.816261478264096,85.74912176482906,404.7767541776906,390.76549614827536,278.15569172473954,538.267483170452,1.46,1.0,0.0,3.1,0.18,0.0,0.0,1.0,0.002857142857142857,0.0,0.0,0.0,0.73,0.5,0.0,1.55
