cell_index,cell_label,n_seeds,epoch,override_build.wood_cost,override_build.stone_cost,override_build.income_per_house_per_step,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,21,3,6,0.5,35.8,36.7,21.11,49.34,0.6686443060195525,0.6847381809866804,0.5285984234963826,0.7852906180438427,2.2228207041330807,2.3226180657939572,1.1825545256270447,3.248526528386709,0.986372188516371,0.00012233003646083918,3.5002404871200036e-08,2.9458534469011113,13.7,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5214285714285715,0.5714285714285714,0.40714285714285714,0.6428571428571429,6.85,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,22,3,6,0.5,37.02,38.35,19.230000000000004,53.87,0.682712667589344,0.6768195888731843,0.5843859056625014,0.79703330570807,2.3029293804910425,2.36244388734114,1.0405762689691263,3.4726397099758755,1.2520264639796466,7.137310171881833e-05,9.565555362480012e-09,4.224849878305208,13.75,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.5142857142857142,0.5,0.35714285714285715,0.6428571428571429,6.875,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,23,3,6,0.5,38.28,41.1,16.81,53.89,0.6782802640992239,0.6994388732296493,0.5565703228150738,0.7833612929201165,2.3951455822361023,2.6338926521317765,0.8431226225697379,3.5173656844175714,1.3155906176330525,5.870160595471683e-06,2.5085333173680032e-09,4.891888799583342,13.7,14.0,13.0,14.0,0.4,0.0,0.0,1.1,0.5035714285714286,0.5,0.35,0.6428571428571429,6.85,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,24,3,6,0.5,37.53,36.0,16.85,57.72,0.6748003319366773,0.6927844308455089,0.5803905165754799,0.7839962154705904,2.343314119745947,2.275197646272532,0.8770005421523449,3.7346423878411734,1.5107336413905414,1.8547882031169607e-06,7.54350738804001e-10,4.455981973811678,13.8,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5,0.5,0.41428571428571426,0.6428571428571429,6.9,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,25,3,6,0.5,37.325,36.75,19.06,57.24,0.6706614411144994,0.6770530116435288,0.5571386268454672,0.7826788296807209,2.330740708014179,2.2961184473789515,1.01513794141252,3.728503708766867,1.3895504917526813,1.9030482172244677e-06,2.5598679670512044e-10,4.3233015957224445,13.8,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.5107142857142857,0.5,0.41428571428571426,0.6428571428571429,6.9,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,26,3,6,0.5,36.72,34.05,16.290000000000003,59.59000000000001,0.6961222328553818,0.7063636223101657,0.5830678242238935,0.7994924624547606,2.2747960264294522,2.1185515008095654,0.8186131996658313,3.8677489530589044,1.4481453700733429,5.851146157034274e-07,6.563522956442412e-11,4.671751330545297,13.75,14.0,13.0,14.0,0.35,0.0,0.0,1.0,0.5071428571428571,0.5,0.35714285714285715,0.6428571428571429,6.875,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,27,3,6,0.5,38.42,39.650000000000006,11.87,57.32,0.6908959263466445,0.6969795918367346,0.5731683537518548,0.8054120236462736,2.398837751112392,2.504701140539879,0.5035464906151362,3.7246812136190695,1.743390758909638,1.7242765359282414e-07,1.4347885357821629e-11,6.814389802731489,13.75,14.0,13.0,14.0,0.15,0.0,0.0,1.0,0.5142857142857142,0.5,0.35,0.65,6.875,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,28,3,6,0.5,39.645,40.0,16.669999999999998,61.01,0.6838487700830842,0.6782509606584647,0.5852710091840527,0.7907043992796501,2.4898613292441722,2.535770787532617,0.7925218564365033,4.0385564246761865,1.6805646963862537,8.504428537811661e-08,6.0449683803256914e-12,5.072756660396521,13.6,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.5071428571428571,0.5,0.35,0.65,6.8,7.0,6.5,7.0
4,wood_cost=3_stone_cost=6_income_per_house_per_step=0.5,20,29,3,6,0.5,40.55,38.650000000000006,19.560000000000002,71.36,0.6844034607719858,0.687336068855475,0.5595479863133533,0.7803243853364087,2.5542268410425786,2.4461807886587983,1.0375311100049778,4.699228022289231,1.7501983547204463,1.3350769391249198e-08,2.1278868899670762e-12,5.38141850409946,13.85,14.0,13.0,14.0,0.4,0.0,0.0,1.1,0.5,0.5,0.35,0.65,6.925,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,0,3,6,1.0,82.79,81.69999999999999,73.15,92.95,0.22800542817218264,0.22484525811729325,0.16090758337233194,0.3158965157046674,5.799568714485337,5.7452133156501395,5.107283469005796,6.536956870126692,8.1302,8.030000000000001,7.132600000000001,9.253,9.95,10.0,8.0,11.1,1.45,1.5,1.0,2.0,0.06785714285714285,0.07142857142857142,0.0,0.14285714285714285,4.975,5.0,4.0,5.55
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,1,3,6,1.0,41.265,40.7,28.36,56.31,0.4451617906991896,0.45044723079323695,0.3695391751928376,0.5251517049680929,2.724919104650405,2.6643900714113222,1.8007591980454152,3.797839850553327,3.6007452000000004,3.51648,2.4554976,4.983441600000001,11.0,11.0,9.8,13.0,1.3,1.0,0.9,2.0,0.16428571428571428,0.14285714285714285,0.07142857142857142,0.22142857142857142,5.5,5.5,4.9,6.5
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,2,3,6,1.0,32.455,30.450000000000003,17.0,53.16,0.6099088788622052,0.6109837085357858,0.49554053021878647,0.7175786423196174,2.013259846283183,1.9040407889945627,0.8834320202069267,3.528790354149397,2.5717532000000003,2.26398,1.312216,4.3390960000000005,11.65,12.0,10.0,13.0,1.0,1.0,0.0,2.0,0.3678571428571428,0.35714285714285715,0.21428571428571427,0.5071428571428571,5.825,6.0,5.0,6.5
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,3,3,6,1.0,31.485000000000003,27.200000000000003,11.3,49.88,0.6689331564563235,0.6708719851576994,0.5698729159856161,0.7525022421524663,1.9144619932004099,1.629195622779158,0.507502451781628,3.2586287320814553,2.348403815,2.1203643750000003,0.7503200000000001,4.2836288,11.75,11.5,10.0,14.0,0.35,0.0,0.0,1.0,0.46785714285714286,0.5,0.35,0.5785714285714285,5.875,5.75,5.0,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,4,3,6,1.0,32.565,30.0,12.66,52.25,0.6889068312457177,0.7029996709308544,0.5788565705291989,0.7682660398230088,1.9816180129485699,1.7899478072041297,0.5285514567669174,3.4429580953627283,2.1698142073067856,1.9944781299999998,0.698832,3.8938840400000005,12.35,13.0,10.9,14.0,0.05,0.0,0.0,0.0,0.5035714285714286,0.5,0.35714285714285715,0.6428571428571429,6.175,6.5,5.45,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,5,3,6,1.0,37.52,40.1,16.48,52.91,0.6784732134613112,0.6938290416837876,0.5576453054382218,0.7756010896254922,2.3407633932693446,2.4963653211513375,0.8342932172869147,3.5004630615666033,2.3764302343158996,2.1552156,0.72512,3.8733965750780794,12.8,13.0,12.0,14.0,0.6,0.0,0.0,2.0,0.475,0.5,0.35,0.5785714285714285,6.4,6.5,6.0,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,6,3,6,1.0,39.435,41.8,14.24,55.61,0.6853188850343102,0.6962463556851312,0.6129099464779625,0.7660217333686721,2.4741262717685593,2.6025703463203467,0.6414970995762076,3.7079009366109386,2.6563061532254335,2.6252400000000007,0.46707199999999993,4.957875515845912,13.05,13.0,12.0,14.0,0.25,0.0,0.0,1.0,0.4928571428571429,0.5,0.35714285714285715,0.6428571428571429,6.525,6.5,6.0,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,7,3,6,1.0,38.4617172796875,41.849999999999994,15.29,63.871381,0.683366768153102,0.6759806345181392,0.6091547443719757,0.7832397996468995,2.4055821359011276,2.6147914823676883,0.7524111602683032,4.246791259641364,2.384582804986427,2.1656660964093755,0.33026399999999995,4.909803622446205,12.85,13.0,12.0,14.0,0.15,0.0,0.0,1.0,0.5035714285714286,0.5,0.35714285714285715,0.6428571428571429,6.425,6.5,6.0,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,8,3,6,1.0,44.397108687578125,47.25,18.689999999999998,63.14,0.6991120618247028,0.738177912729504,0.5725025195263291,0.7886213446907833,2.821666018200372,3.0178411363828443,0.9687159863945577,4.1898580301685895,2.892952054736108,2.6701284324239847,0.19437599999999988,5.481628387977034,13.05,13.0,12.0,14.0,0.45,0.0,0.0,1.0,0.5071428571428571,0.5,0.35714285714285715,0.6428571428571429,6.525,6.5,6.0,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,9,3,6,1.0,46.0543383984375,45.2,18.47,67.66000000000001,0.686139987560549,0.7028767415108006,0.5844190590282234,0.7928432709869836,2.9465256061081186,2.8427354730438434,1.0043026857312574,4.525425664627869,3.2026223093515105,2.6950753950101376,0.056765279999999974,5.911084490642944,13.15,13.0,12.0,14.0,0.25,0.0,0.0,1.0,0.5,0.5,0.4214285714285714,0.6428571428571429,6.575,6.5,6.0,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,10,3,6,1.0,43.895,44.0,14.88,65.88,0.686475343937556,0.7218452134272689,0.5632369412646047,0.7644611029005894,2.7921194708883648,2.760983391347148,0.755816282817568,4.396722475900558,2.9525365610106618,1.948575592078361,0.013927679999999996,6.6362388583818905,13.25,13.0,12.0,14.0,0.15,0.0,0.0,1.0,0.5071428571428571,0.5,0.4214285714285714,0.6428571428571429,6.625,6.5,6.0,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,11,3,6,1.0,47.76875297207031,46.150000000000006,18.520000000000003,72.10755349726561,0.7050581364509214,0.743474239790793,0.575276566185657,0.7943860035249406,3.0595247154938474,2.94896224602107,0.950389116139388,4.855278686840989,3.4427058456003112,1.8090928855913162,0.005200416,7.310725405907494,13.55,14.0,12.9,14.0,0.4,0.0,0.0,1.0,0.5142857142857142,0.5,0.35714285714285715,0.6428571428571429,6.775,7.0,6.45,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,12,3,6,1.0,46.47,49.0,18.72,72.98,0.7069878037324082,0.6991501899829711,0.5985746551585062,0.7996696117471379,2.96579181241951,3.180454410404896,0.976110708242688,4.889158958250891,3.4319095204486127,2.0574989443017513,0.0015769728000000005,8.258766577785668,13.65,14.0,12.9,14.0,0.2,0.0,0.0,1.0,0.5285714285714286,0.5,0.4214285714285714,0.6428571428571429,6.825,7.0,6.45,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,13,3,6,1.0,46.45,49.05,18.009999999999998,70.51,0.7080322392094055,0.7217047378746808,0.6122859316829262,0.7894613770132772,2.9638410232524404,3.1299533231982517,0.9703764189333904,4.743002255496073,3.3411951118352827,2.3261127345695325,0.00045514872000000027,8.026964846655869,13.55,14.0,13.0,14.0,0.15,0.0,0.0,1.0,0.5214285714285715,0.5,0.4214285714285714,0.6428571428571429,6.775,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,14,3,6,1.0,50.08541204548094,49.5,21.33,77.44000000000001,0.711772803307744,0.7329668002264897,0.586640441520607,0.8039046437848301,3.221643030166195,3.2036469503904006,1.2089930535399858,5.152096678969339,3.52803363695977,1.5821298404892177,0.00016171552800000013,8.319645918365598,13.5,13.5,13.0,14.0,0.35,0.0,0.0,1.0,0.525,0.5,0.42857142857142855,0.6428571428571429,6.75,6.75,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,15,3,6,1.0,49.05612016724705,51.35,17.360000000000003,76.09016301044687,0.7024440673016086,0.7069061223504709,0.5930435062014009,0.7915693055148442,3.152786549723985,3.3484238218553726,0.9322783251231531,5.090227634120408,3.427220862985894,2.087146047893839,3.9484972800000036e-05,8.941616524909097,13.7,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5142857142857142,0.5,0.4214285714285714,0.6428571428571429,6.85,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,16,3,6,1.0,49.14,47.8,21.26,77.11,0.7204589293706839,0.7234992610295273,0.6256051772689304,0.793533065400073,3.149770535314658,3.012747907256097,1.1728521361815754,5.1171344130872685,3.7128060112411507,2.357751242560588,1.4506633440000012e-05,9.360139661351191,13.6,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.5321428571428571,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.8,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,17,3,6,1.0,52.11,51.6,20.9,81.02000000000001,0.7129055511238813,0.7348604351709942,0.6094187123088858,0.8057854605414053,3.3656900815809165,3.37193857658216,1.1360218728639784,5.395594597135396,3.755855192477717,1.7283791566574136,4.5546462000000045e-06,11.1644055045234,13.55,14.0,13.0,14.0,0.35,0.0,0.0,1.0,0.5321428571428571,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.775,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,18,3,6,1.0,49.455,49.9,17.98,77.8,0.725343722379469,0.7360331792611702,0.615865864429833,0.8193618065783014,3.169828138810266,3.2239664765980556,0.9182182985553772,5.24621287835222,3.6939155266169847,1.27186887333926,1.144086184800001e-06,10.139695902374148,13.6,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5428571428571428,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.8,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,19,3,6,1.0,53.7,55.900000000000006,21.68,82.96,0.7235676422677044,0.7303788800873066,0.5970589651022864,0.83125,3.4739304645804334,3.631546155984477,1.2427852147852148,5.627157282871568,4.704846334416587,1.5422325371455041,3.994168838400005e-07,14.008509121065135,13.6,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.5321428571428571,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.8,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,20,3,6,1.0,51.730000000000004,50.8,17.06,84.23,0.7332782799368964,0.7344284641892541,0.6397315496588173,0.8313188620589935,3.3283608600315517,3.2572106209858642,0.8352232011438665,5.606115125683141,4.394482404498667,1.2682178947521816,9.429038798400011e-08,11.778475293092397,13.65,14.0,13.0,14.0,0.3,0.0,0.0,1.0,0.5392857142857143,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.825,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,21,3,6,1.0,55.725,54.2,21.11,87.71,0.716470229685516,0.7332576953433307,0.6168879364707327,0.7962977723845478,3.622122028014385,3.5049194728566126,1.1825545256270447,5.871925538082533,4.725602886686032,0.9983042036845486,3.5002404871200036e-08,14.54734292211991,13.7,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5428571428571428,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.85,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,22,3,6,1.0,56.63,59.2,22.02,92.44,0.7263033045121413,0.7221948535054287,0.6172678068200456,0.814772707301556,3.681848347743929,3.845084181349081,1.1744122117873699,6.243156103972499,5.5288544319577575,0.48848920476129076,1.0953381647520012e-08,20.597235319797377,13.7,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.5357142857142857,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.85,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,23,3,6,1.0,58.665,60.050000000000004,21.31,93.12,0.7212336852780998,0.739203331242305,0.6106990544384865,0.8198631256417791,3.829740300218093,3.9021367894223373,1.1417104941291587,6.244507586465199,5.408678779309419,0.47735003862871717,3.529257165720005e-09,16.262845478668222,13.7,14.0,13.0,14.0,0.4,0.0,0.0,1.1,0.5357142857142857,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.85,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,24,3,6,1.0,56.415,54.7,18.65,86.3,0.7191653886751207,0.7071748223646958,0.6103235883404786,0.8099977858174775,3.6700601628052967,3.543637670740474,1.0186878486538928,5.764815747429842,5.302618438311596,0.8120432516271948,8.349342005160012e-10,19.731459442856146,13.7,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5321428571428571,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.85,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,25,3,6,1.0,57.745,52.150000000000006,21.85,107.65,0.7180699781989239,0.7234537637347049,0.6152091025926298,0.7921674514231296,3.765607868043395,3.3506894772005484,1.2434585291767737,7.3028747673387455,5.689188091580474,0.7980141721750069,2.934581064012005e-10,24.77513305383302,13.7,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.5428571428571428,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.85,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,26,3,6,1.0,56.83,53.900000000000006,16.47,96.33,0.7345608214554101,0.7400290885585004,0.6241585609118776,0.8289039868776226,3.6920053035580094,3.4496774311484226,0.8747490595467475,6.469933153829296,5.157791503700901,0.5880042516881612,6.636048071983212e-11,13.87942056930086,13.7,14.0,13.0,14.0,0.35,0.0,0.0,1.0,0.5428571428571428,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.85,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,27,3,6,1.0,59.345,57.7,15.740000000000002,110.46,0.7333515813942197,0.7394013419321217,0.6062310758790681,0.8168957885552551,3.8722527807314617,3.754678356925457,0.7911094061684826,7.504832773493848,6.0969057250134036,0.8753652755100169,1.9025755310203234e-11,27.245307636371482,13.75,14.0,13.0,14.0,0.15,0.0,0.0,1.0,0.5464285714285714,0.5714285714285714,0.42857142857142855,0.7142857142857143,6.875,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,28,3,6,1.0,60.26614780579218,59.35,17.62,103.47,0.7306620073887147,0.7407873387234037,0.6154934419920438,0.822645652320334,3.9393938395765122,3.85110502211991,0.8615156811897359,6.983377875973755,5.712271244494248,0.6817234068588933,7.368551738945295e-12,14.121818047112715,13.6,14.0,13.0,14.0,0.05,0.0,0.0,0.0,0.55,0.5714285714285714,0.42857142857142855,0.65,6.8,7.0,6.5,7.0
5,wood_cost=3_stone_cost=6_income_per_house_per_step=1.0,20,29,3,6,1.0,64.045,64.3,20.39,124.98,0.7355950921178314,0.759449906749617,0.6403769841269841,0.8204795468746008,4.206845311083941,4.238575830948712,1.0677941017996337,8.514501905533969,6.109260653871129,0.2608200867360578,2.7392736139760214e-12,25.911949469481215,13.8,14.0,13.0,14.0,0.4,0.0,0.0,1.1,0.5392857142857143,0.5357142857142857,0.42857142857142855,0.65,6.9,7.0,6.5,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,0,3,12,0.25,82.79,81.69999999999999,73.15,92.95,0.22800542817218264,0.22484525811729325,0.16090758337233194,0.3158965157046674,5.799568714485337,5.7452133156501395,5.107283469005796,6.536956870126692,8.1302,8.030000000000001,7.132600000000001,9.253,9.95,10.0,8.0,11.1,1.45,1.5,1.0,2.0,0.06785714285714285,0.07142857142857142,0.0,0.14285714285714285,4.975,5.0,4.0,5.55
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,1,3,12,0.25,39.485,39.25,28.36,51.04,0.43980125197140124,0.4512623766784201,0.3691087288821396,0.5242685983250809,2.6004565168714424,2.5676066790352507,1.8007591980454152,3.4349557423949566,3.3988452000000002,3.3894960000000003,2.4554976,4.4034144,10.95,11.0,8.9,13.0,1.3,1.0,0.9,2.0,0.16785714285714284,0.14285714285714285,0.07142857142857142,0.2857142857142857,5.475,5.5,4.45,6.5
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,2,3,12,0.25,22.892500000000002,22.2,13.9,34.11,0.5880084377240912,0.5869407446222255,0.48372937801275895,0.7082172278956759,1.3411743525665258,1.2997536594177563,0.6473654426559355,2.1564098295592355,1.711565,1.6819800000000003,1.0760792,2.4849072000000003,11.65,12.0,10.0,13.0,0.95,1.0,0.0,2.0,0.40714285714285714,0.42857142857142855,0.2857142857142857,0.5142857142857143,5.825,6.0,5.0,6.5
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,3,3,12,0.25,17.945,19.650000000000002,9.770000000000001,25.25,0.6675621486103611,0.6496246774571898,0.5980730035204744,0.7335529640427599,0.9480046399805339,1.0630702971019783,0.3263388061991715,1.4841112125784166,1.1706320000000001,1.270232,0.626816,1.6673040000000003,11.7,11.5,10.0,14.0,0.3,0.0,0.0,1.0,0.5107142857142857,0.5,0.42857142857142855,0.6428571428571429,5.85,5.75,5.0,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,4,3,12,0.25,17.425,18.95,9.740000000000002,23.115,0.6938658284165863,0.703319263394123,0.6170244629690081,0.7747987927565392,0.897709942934564,1.005504019789734,0.3312780453796426,1.3223778676381488,0.95565,1.00395,0.537648,1.2722220000000002,12.5,13.0,11.8,14.0,0.05,0.0,0.0,0.0,0.5607142857142857,0.5714285714285714,0.42857142857142855,0.6428571428571429,6.25,6.5,5.9,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,5,3,12,0.25,18.332500000000003,17.275,12.430000000000005,24.23,0.6760657955919496,0.675498125642167,0.5908876898307297,0.7576907139271171,0.9714313879183111,0.894760596546311,0.5222276029055694,1.4051237337927354,0.788249,0.7304,0.52514,1.0571439999999999,13.0,13.0,11.9,14.0,0.4,0.0,0.0,1.1,0.5392857142857143,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.5,6.5,5.95,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,6,3,12,0.25,18.315,18.3,12.800000000000002,23.56,0.6840001791491851,0.6967264976165904,0.5940707548647888,0.771075868515345,0.9662141961396933,0.9488479262672813,0.535014558904541,1.385408190291213,0.5938439999999999,0.5879399999999999,0.4198400000000001,0.7523991999999998,13.1,13.5,12.0,14.0,0.2,0.0,0.0,1.0,0.5392857142857143,0.5357142857142857,0.42857142857142855,0.6428571428571429,6.55,6.75,6.0,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,7,3,12,0.25,17.515,15.900000000000002,9.510000000000002,24.83,0.6839681443191256,0.6733788859224399,0.6140500736377026,0.7455327281414239,0.9090873564118659,0.8057897071872229,0.36023620709187726,1.4376330583008436,0.3761855999999999,0.34343999999999997,0.20541599999999996,0.5363279999999999,13.1,13.0,12.0,14.0,0.15,0.0,0.0,1.0,0.55,0.5714285714285714,0.42857142857142855,0.65,6.55,6.5,6.0,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,8,3,12,0.25,18.405,18.55,12.38,23.11,0.6944925668733224,0.6838509316770186,0.5904345152695224,0.8063084161444816,0.9673965737061959,0.9845108695652174,0.46845848757271286,1.3224984404242044,0.1883387999999999,0.1892799999999999,0.12875199999999992,0.24034399999999986,13.25,13.0,12.0,14.0,0.25,0.0,0.0,1.0,0.5535714285714286,0.5714285714285714,0.42857142857142855,0.7142857142857143,6.625,6.5,6.0,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,9,3,12,0.25,19.625,18.45,13.0,27.270000000000003,0.6758442749653454,0.6651475743525952,0.5875491078899345,0.7940698822135946,1.0638635768030418,1.0020471806186093,0.612967032967033,1.646855195337668,0.06055139999999998,0.05709599999999997,0.040559999999999985,0.08470799999999996,13.45,14.0,12.0,14.0,0.2,0.0,0.0,1.0,0.5392857142857143,0.5357142857142857,0.42857142857142855,0.7142857142857143,6.725,7.0,6.0,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,10,3,12,0.25,17.59,17.1,12.63,24.59,0.6715781155405319,0.6655531260123098,0.5883408268643084,0.7595776534552046,0.9206395136583055,0.9110702550461588,0.5302633325289576,1.447612822906941,0.016309799999999996,0.015420599999999996,0.01182168,0.022833719999999995,13.55,14.0,12.9,14.0,0.15,0.0,0.0,1.0,0.5464285714285715,0.5357142857142857,0.42857142857142855,0.65,6.775,7.0,6.45,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,11,3,12,0.25,17.5025,17.75,8.979999999999997,25.025,0.6842432769739742,0.6983683081710752,0.5681435655253836,0.7779192897497981,0.9080569329415844,0.9475034038542105,0.27330763269280434,1.4516852534562212,0.0048513114,0.004984200000000001,0.0023320439999999997,0.0068400072000000004,13.6,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5535714285714286,0.5357142857142857,0.42857142857142855,0.65,6.8,7.0,6.5,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,12,3,12,0.25,17.29,17.35,10.86,24.67,0.6975003960742631,0.6891374164053349,0.6013791524567386,0.8183011877519888,0.8862498019628685,0.9332678417191076,0.37344898944609234,1.4095545590100815,0.0014453899200000005,0.0014615640000000005,0.0009148464000000002,0.002069355600000001,13.7,14.0,12.9,14.0,0.15,0.0,0.0,1.0,0.5678571428571428,0.5357142857142857,0.4928571428571428,0.7142857142857143,6.85,7.0,6.45,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,13,3,12,0.25,17.78,18.6,10.87,22.68,0.691746668876702,0.6748733535967578,0.6130928853754941,0.8021554982146115,0.9241266655616491,0.9859013269339357,0.407458829829964,1.2908877131099354,0.00044448393600000024,0.00047005920000000017,0.00027470664000000015,0.0005617965600000002,13.75,14.0,13.0,14.0,0.15,0.0,0.0,1.0,0.5607142857142857,0.5357142857142857,0.42857142857142855,0.7142857142857143,6.875,7.0,6.5,7.0
6,wood_cost=3_stone_cost=12_income_per_house_per_step=0.25,20,14,3,12,0.25,18.49,18.85,13.45,24.45,0.6911680742719887,0.6933506965806707,0.604361744697879,0.7988105704740133,0.9751302485782913,1.0343966588518647,0.6011261923165128,1.4032545834871417,0.0001384779240000001,0.0001429131600000001,0.00010197252000000007,0.00018013881600000014,13.6,14.0,13.0,14.0,0.2,0.0,0.0,1.0,0.5607142857142857,0.5357142857142857,0.42857142857142855,0.7142857142857143,6.8,7.0,6.5,7.0
