seed,beta,reluctance,K,r_i,volume_share,willing_clear_frac,residual_risk,sum_Dk2,clearing_spread_pct,dealer_pnl,spot_I,spot_S0
65,0.8,1.0,1,0.6400000000000001,0.10487243639751286,0.2583118065141751,1.3231211275406536,4.947685179815798,10.938135395361856,-0.1918885069903309,3.2961758675448705,3.8362694884628006
66,0.8,1.0,1,0.6400000000000001,0.1699848707730358,0.35251927405605,2.1538254093186833,13.11063846264034,17.80550053560729,5.378760838029995,4.677496208089153,3.61663329380407
67,0.8,1.0,1,0.6400000000000001,0.09999746494180832,0.1239206085590778,1.2684513195836,4.547267032842923,10.48618451269083,0.8142097407972668,2.4418671412486086,2.668472926824193
68,0.8,1.0,1,0.6400000000000001,0.12169229891754234,0.440756687429301,1.409566268908604,5.6153114109241695,11.652770390505024,0.9552222880417228,3.465174418122088,3.5078067187079283
69,0.8,1.0,1,0.6400000000000001,0.16056040320260093,0.3570365974738739,2.0473339731372744,11.84623204550089,16.925144441858045,2.393642494454303,2.9825032613817397,3.0190031404284086
70,0.8,1.0,1,0.6400000000000001,0.16854220498945768,0.3857755650508828,2.120727508870432,12.710791324009849,17.53188286835856,3.624936243635939,4.23237359180038,3.7194334872527404
71,0.8,1.0,1,0.6400000000000001,0.13271678306800042,0.2775107810435469,1.526163744342193,6.582715924267221,12.616672293742365,0.9458805320906285,2.209492759274241,2.5723775263328745
72,0.8,1.0,1,0.6400000000000001,0.13409082974412348,0.23982375366655628,1.687257033031223,8.045727944221658,13.94841748795595,2.6584287852323003,3.1354194735378487,2.7924758834331227
73,0.8,1.0,1,0.6400000000000001,0.07396831247073425,0.27765268069263754,0.9164974106845688,2.373915924896885,7.5766100010812165,-1.60042118833193,2.6986805503124818,4.18979549830309
74,0.8,1.0,1,0.6400000000000001,0.10527865362673647,0.3887314595178345,1.3471651835386262,5.129139958225159,11.136905662486479,2.636331680616269,3.8296099929682366,3.0198338489750562
75,0.8,1.0,1,0.6400000000000001,0.10440069623362162,0.3821010497412876,1.3173271567761884,4.904448054202875,10.890237107458095,-0.8834768710551804,1.999231723470852,3.109656432820435
76,0.8,1.0,1,0.6400000000000001,0.12606943669795187,0.229385566291467,1.5638343832925985,6.9116918002416154,12.928092420511268,2.088717231476421,2.837044860895655,2.6598014845754374
77,0.8,1.0,1,0.6400000000000001,0.21304271505825087,0.25509669838329885,2.6213671478817564,19.4204171322479,21.670630290500903,6.707417216913759,4.025958296000295,3.197910781976867
78,0.8,1.0,1,0.6400000000000001,0.15487100106559604,0.3413311824911666,1.985676941482994,11.143459383100453,16.415430745755103,3.475730064840792,5.713106769843826,4.839398727194869
79,0.8,1.0,1,0.6400000000000001,0.11102451362356207,0.15992546496735732,1.2234525220650048,4.23035769406456,10.114183091474201,2.754766838898245,2.9825032613817397,2.1300635877580705
80,0.8,1.0,1,0.6400000000000001,0.13002234173052457,0.3009278860082024,1.633865085692484,7.544582882491462,13.507030575709539,1.8587639977849322,4.23237359180038,3.9146648577249645
81,0.8,1.0,1,0.6400000000000001,0.11439728966230037,0.3724960241984597,1.368321569155931,5.291504806842995,11.311803792024097,-0.9600364430472813,3.642837709673359,4.4581225782792675
82,0.8,1.0,1,0.6400000000000001,0.1252094856520139,0.250363368151834,1.432684803809041,5.801017265763421,11.843889449538873,-2.3391838447234883,5.1694327785892495,6.252401740717781
83,0.8,1.0,1,0.6400000000000001,0.12237551998470363,0.23819337502629526,1.4125997159331716,5.639506198707212,11.677847651822018,0.5134301121111781,2.6986805503124818,3.0824156730729113
84,0.8,1.0,1,0.6400000000000001,0.20407806102183565,0.33596895386972914,2.4848324368086856,17.450065623490147,20.541908872032,3.58204805361754,3.8296099929682357,3.664766532918729
85,0.8,1.0,1,0.6400000000000001,0.1381356981669273,0.2305377348862913,1.5429903520959178,6.728670634232339,12.755776499717063,-0.6012345699642214,1.999231723470852,3.0096215830974886
86,0.8,1.0,1,0.6400000000000001,0.12475428756099978,0.26005437056618325,1.4564136428044747,5.994767251647138,12.040053843186818,-1.3961004036579834,4.677496208089153,5.464906134177085
87,0.8,1.0,1,0.6400000000000001,0.11600508646752847,0.23356809869806697,1.3054823250986523,4.816647251226076,10.792316841560005,-0.034009441968461784,2.4418671412486086,3.0768050173157366
88,0.8,1.0,1,0.6400000000000001,0.14650374918637768,0.281521209846495,1.8550519040500586,9.725568127095679,15.335564121509279,3.5446988581023655,2.1017345258429305,1.8160178714241482
89,0.8,1.0,1,0.6400000000000001,0.11706730483522289,0.2859722512553847,1.3424226049593155,5.093090137537797,11.09769914877895,1.1634284478584223,2.9825032613817397,2.9892802548522206
90,0.8,1.0,1,0.6400000000000001,0.11365171828934766,0.255912758930626,1.2468875832068944,4.393973663228917,10.307918847356987,0.03134899147742365,4.23237359180038,4.461331436256538
91,0.8,1.0,1,0.6400000000000001,0.1335319036440661,0.32155498185786346,1.6652940803621161,7.8376294284330115,13.766851533806953,0.010261543299553644,3.642837709673359,4.125434634735711
92,0.8,1.0,1,0.6400000000000001,0.10226084567497014,0.47223807451954075,1.2744558452067798,4.590420138545037,10.535823440589546,1.9736906239371845,3.1354194735378487,2.6857250227977905
93,0.8,1.0,1,0.6400000000000001,0.10524444216261235,0.19413340745034235,1.2901394900741936,4.7040961159373085,10.665478864784465,2.0624832062097447,2.6986805503124818,2.3112579543689966
94,0.8,1.0,1,0.6400000000000001,0.13526287839420678,0.21563897932132606,1.7089680627612838,8.254119318174963,14.127900815534236,2.8605677759488546,3.8296099929682366,3.295833998925705
95,0.8,1.0,1,0.6400000000000001,0.0984632800633736,0.3611748908181798,1.248807788853537,4.407517514166766,10.323793032201241,0.9545909063432955,3.2961758675448705,3.2732045574729898
96,0.8,1.0,1,0.6400000000000001,0.11431954633116127,0.2513538065010291,1.3803862505131643,5.385228044600129,11.41154153745078,2.3219985953317965,2.837044860895655,2.399130141658454
97,0.8,1.0,1,0.6400000000000001,0.1356073279205391,0.21440722908589807,1.6560812501817166,7.751149788896756,13.690689811504933,2.3981655273400055,2.4418671412486086,2.304200908390551
98,0.8,1.0,1,0.6400000000000001,0.13719724085550433,0.3173774269418603,1.6952070662900942,8.12172643895717,14.014139770196877,0.5851267419654714,3.465174418122088,3.7905486744107617
99,0.8,1.0,1,0.6400000000000001,0.11189266037672833,0.5412419565047705,1.3368997699308245,5.0512695730314885,11.052042318084869,1.6583971064361678,2.9825032613817397,2.7652775088281136
0,0.95,0.0,1,0.9025,1.0,1.0,1.358663994891963,19.263041817550565,1.3175407547967646,-0.9657844676474807,2.5670643467850125,3.0489406217061337
1,0.95,0.0,1,0.9025,1.0,1.0,1.7458434119048534,31.806165253531958,1.9572190091942847,2.5494864008368987,3.642837709673359,3.822417176777949
2,0.95,0.0,1,0.9025,1.0,1.0,0.4604602880577161,2.2125092545723675,0.1401835470218611,0.13524933201978115,3.1354194735378487,3.178189587032146
3,0.95,0.0,1,0.9025,1.0,1.0,2.9524122350937487,90.96089546114753,5.92252183416547,2.573463944085549,4.449372026124917,4.593937507211719
4,0.95,0.0,1,0.9025,1.0,1.0,0.4250823879864792,1.8855886595627862,0.1261991304117934,0.12267397809026813,2.322775875477118,2.362980529040131
5,0.95,0.0,1,0.9025,1.0,1.0,0.4600425175013652,2.208496305213062,0.1493807001771304,0.4626043858817713,5.4344752647896755,5.102555341453777
6,0.95,0.0,1,0.9025,1.0,1.0,1.63985036562441,28.06138977982691,1.6663029422667515,3.031119272947196,4.677496208089153,4.305124446038493
7,0.95,0.0,1,0.9025,1.0,1.0,0.726263627720433,5.50413812075187,0.38484747863622354,0.794261749088865,6.637683077567331,6.259549212699101
8,0.95,0.0,1,0.9025,1.0,1.0,2.239328591950997,52.32827093679668,3.536085956172802,1.975930409640859,3.465174418122088,3.398344981190395
9,0.95,0.0,1,0.9025,1.0,1.0,0.35826561790622263,1.3394021684249964,0.07922090857197023,-0.031003638975625455,2.9825032613817397,3.095505080586009
10,0.95,0.0,1,0.9025,1.0,1.0,1.3407715515347374,18.75902694983015,1.2024941987232498,-1.1182636762098603,4.23237359180038,3.734923186452437
11,0.95,0.0,1,0.9025,1.0,1.0,1.1348270054084937,13.43878662653645,0.8304493546771781,1.335868435673373,3.642837709673359,3.4518268244332715
12,0.95,0.0,1,0.9025,1.0,1.0,1.0053154452032047,10.546429262277204,0.6972478596401622,0.5990730314316325,3.1354194735378482,3.129667366821028
13,0.95,0.0,1,0.9025,1.0,1.0,0.8746149709195417,7.982419512026284,0.5058977929237786,-1.2519050557016338,2.6986805503124818,3.3221083161966045
14,0.95,0.0,1,0.9025,1.0,1.0,1.682804032415335,29.550703358204903,1.7318074101976613,0.18135859078085415,3.8296099929682366,3.590909350500224
15,0.95,0.0,1,0.9025,1.0,1.0,1.2392712115543751,16.026306948683533,1.0020633393659026,1.0791295100951956,3.2961758675448705,3.388996399323793
16,0.95,0.0,1,0.9025,1.0,1.0,1.3636932357614442,19.4059141989405,1.2712133992085908,3.318852297191917,2.837044860895655,2.332760593996581
17,0.95,0.0,1,0.9025,1.0,1.0,0.5409331025319656,3.0534291847978787,0.2028423004954604,0.06559495036999077,4.0259582960002955,3.9583572701498975
18,0.95,0.0,1,0.9025,1.0,1.0,0.33347639062574197,1.1604619866548675,0.07249827113821153,0.02780461168317495,3.465174418122088,3.4976059246032696
19,0.95,0.0,1,0.9025,1.0,1.0,0.22772991454983663,0.5411789561558625,0.034950370218271805,-0.1955239270822036,4.917316566972579,5.152368524613953
20,0.95,0.0,1,0.9025,1.0,1.0,1.5616638142947292,25.449299268523724,1.7013108775437888,0.4146880135740546,4.23237359180038,4.3601546583842685
21,0.95,0.0,1,0.9025,1.0,1.0,1.4030914728438646,20.543418088365954,1.3353425629753009,-0.29413087421729167,3.642837709673359,3.9226476541441917
22,0.95,0.0,1,0.9025,1.0,1.0,0.5525237114468172,3.1856831256496236,0.2005284214301757,0.06522923454064364,3.1354194735378487,3.1095590083104225
23,0.95,0.0,1,0.9025,1.0,1.0,0.13860791330633387,0.20048264578287966,0.012785022644050058,0.021331486293102865,4.449372026124917,4.432975634994566
24,0.95,0.0,1,0.9025,1.0,1.0,1.0606356031698938,11.739054986961689,0.7505868668476263,2.367572949594681,3.8296099929682366,4.344861406292544
25,0.95,0.0,1,0.9025,1.0,1.0,1.1629249458202626,14.112504958894595,0.8609104678622891,-0.07352690303056997,3.2961758675448705,3.1116801339496836
26,0.95,0.0,1,0.9025,1.0,1.0,2.2300182147355962,51.89404869309454,3.047119197747842,4.918464955717937,2.837044860895655,2.537479325931516
27,0.95,0.0,1,0.9025,1.0,1.0,2.006236498530058,42.00151815783044,2.603607195057081,0.8925825830627316,4.0259582960002955,3.8317426374626566
28,0.95,0.0,1,0.9025,1.0,1.0,1.0588604521787175,11.69979332801476,0.661229002668627,-2.3196066984219623,3.465174418122088,4.313842112204138
29,0.95,0.0,1,0.9025,1.0,1.0,2.6777396837618173,74.82340088149213,5.172165427982115,-0.6492053247151488,4.917316566972579,5.340853026053862
30,0.95,0.0,1,0.9025,1.0,1.0,1.4083840636313658,20.698693739716408,1.2244063034928498,-0.09733902741609857,4.23237359180038,4.440027140443651
31,0.95,0.0,1,0.9025,1.0,1.0,1.0032604976929116,10.503357789306186,0.6894365384426456,1.2795348321996136,6.006024017647005,6.12513131788465
32,0.95,0.0,1,0.9025,1.0,1.0,0.4841270985592519,2.445791995678571,0.15717366684127426,-0.03437060304158851,5.169432778589249,4.993934641767076
33,0.95,0.0,1,0.9025,0.9577726354764895,0.9577726354764895,3.487885933801365,126.9478299162307,8.926088024766322,8.768013044791903,4.449372026124917,4.168454148336606
34,0.95,0.0,1,0.9025,1.0,1.0,0.4850858954221094,2.4554892004522393,0.16036342148418722,-0.25751659537501903,3.8296099929682366,3.578594723025546
35,0.95,0.0,1,0.9025,1.0,1.0,0.07033265069903974,0.05161960834788334,0.0036506603163496435,-0.03040360430945754,5.4344752647896755,5.197931288853171
36,0.95,0.0,1,0.9025,1.0,1.0,0.9389859317588966,9.200658373488963,0.608950544765017,0.9851614889641729,2.837044860895655,3.054526250545723
37,0.95,0.0,1,0.9025,1.0,1.0,0.5364195582217312,3.0026861621972487,0.18865433686626526,0.8999868059055908,4.0259582960002955,3.5681981377743206
38,0.95,0.0,1,0.9025,1.0,1.0,1.1615616074037514,14.07943516828941,0.9456536055265177,1.0400022142055905,2.1017345258429305,2.079154185678356
39,0.95,0.0,1,0.9025,1.0,1.0,0.7548339355207732,5.945707877660381,0.36571240662975313,-1.5951010203132605,2.9825032613817397,3.7842612126148953
40,0.95,0.0,1,0.9025,1.0,1.0,1.6192555051248496,27.360970555801046,1.7610705736721348,1.8382668988383148,2.5670643467850125,2.5177940152073646
41,0.95,0.0,1,0.9025,1.0,1.0,1.2251981388364708,15.664386528559941,1.1450500159560661,0.017962103560964504,6.006024017647005,6.070707678504711
42,0.95,0.0,1,0.9025,1.0,1.0,1.843994622950831,35.48297578930271,2.1919345950099047,0.9803252432224167,3.1354194735378487,3.037690436967674
43,0.95,0.0,1,0.9025,1.0,1.0,0.20306837128104144,0.43031383111107263,0.02873431957798178,0.14340381272894573,4.449372026124917,4.593966135656893
44,0.95,0.0,1,0.9025,1.0,1.0,0.8224558794690785,7.058719974780226,0.4224417200567929,-0.4766716758434887,3.8296099929682357,3.511299326217822
45,0.95,0.0,1,0.9025,1.0,1.0,1.0912426560803572,12.426344862536101,0.8454444724763142,-0.7074606213841167,5.4344752647896755,5.712233116314213
46,0.95,0.0,1,0.9025,1.0,1.0,0.22250031613446353,0.5166090370310845,0.03183187079228005,-0.008618022608341592,2.837044860895655,2.9215067789665707
47,0.95,0.0,1,0.9025,1.0,1.0,0.04337880213678035,0.019636127560666877,0.0012771781593104445,0.06021143548174146,4.025958296000295,3.581573746070095
48,0.95,0.0,1,0.9025,1.0,1.0,1.037092308703108,11.223687370657847,0.7090441897445297,2.0178482165390395,3.465174418122088,3.030012704402435
49,0.95,0.0,1,0.9025,1.0,1.0,1.1247579596316135,13.201366394065234,0.8214676174600086,-1.215685860835222,4.917316566972579,4.342654552296968
50,0.95,0.0,1,0.9025,1.0,1.0,0.7550728566692911,5.94947236175724,0.3714872052895025,-0.3867213077623602,2.5670643467850125,2.8940148822018594
51,0.95,0.0,1,0.9025,1.0,1.0,1.7556900255981105,32.165952622085015,1.994178743366597,-1.039632033665317,3.642837709673359,4.095637513430006
52,0.95,0.0,1,0.9025,1.0,1.0,0.7075319915341345,5.22387645590498,0.3404617620588335,-0.012411253807567524,3.1354194735378487,3.0435902232029464
53,0.95,0.0,1,0.9025,1.0,1.0,1.6935249119933664,29.92842850962535,2.0457592007138365,1.2687860602845544,4.449372026124917,4.43699068102605
54,0.95,0.0,1,0.9025,1.0,1.0,0.7841514587293685,6.416536124577118,0.42855975106202165,-1.169285154862857,3.8296099929682366,4.400991357732414
55,0.95,0.0,1,0.9025,1.0,1.0,2.4971230632134382,65.06997289315703,4.359282329378655,1.4606304357878985,3.2961758675448705,3.5166895531602864
56,0.95,0.0,1,0.9025,1.0,1.0,2.12884237391924,47.2920071419799,2.758498823305975,2.3088204086526267,4.677496208089153,4.629735251509317
57,0.95,0.0,1,0.9025,1.0,1.0,0.6093175935240577,3.874254718408358,0.22950419707228437,-0.5415446087581197,4.025958296000295,3.6351027434621486
58,0.95,0.0,1,0.9025,1.0,1.0,1.6251163523922496,27.559393442576738,1.7883705834827914,0.6273536950896975,3.465174418122088,3.3397650641016314
59,0.95,0.0,1,0.9025,1.0,1.0,2.6419027118030884,72.83403585049346,4.210040056072071,4.248851480727375,2.9825032613817397,2.924324583504717
60,0.95,0.0,1,0.9025,1.0,1.0,0.14080777909974843,0.20689692282921576,0.014579288074267116,0.1436795354056993,2.5670643467850125,2.3245136511720608
61,0.95,0.0,1,0.9025,1.0,1.0,3.5114897523867183,128.67184994488406,8.461594534369645,6.810574704687746,2.209492759274241,2.222015678152034
62,0.95,0.0,1,0.9025,1.0,1.0,1.524176422165756,24.24215437693815,1.5502304299794827,1.0799154328366631,3.1354194735378487,3.1419519270410836
63,0.95,0.0,1,0.9025,1.0,1.0,1.5732054992375168,25.82686223529679,1.5537605836548978,3.105939616908895,1.6368324945346824,1.3672160970385892
64,0.95,0.0,1,0.9025,1.0,1.0,1.3797373189585835,19.865228122632796,1.2940858254342011,1.364284149767314,2.322775875477118,2.4790602405701803
65,0.95,0.0,1,0.9025,1.0,1.0,1.2344847590626444,15.902748814269561,0.998566308626412,1.7576965690433446,3.2961758675448705,3.5609421047931056
66,0.95,0.0,1,0.9025,1.0,1.0,0.23474479155328234,0.5750328618436361,0.03595302145966465,-0.30587733898267805,4.677496208089153,4.1838046111854705
67,0.95,0.0,1,0.9025,0.9633056032410222,0.9633056032410222,3.81033473524708,151.50500981774022,9.822477653356989,7.288539682677201,2.4418671412486086,2.49728530136315
68,0.95,0.0,1,0.9025,1.0,1.0,2.6993567739649946,76.03635897371458,5.200461263000411,3.7164486192471697,3.465174418122088,3.480193575530034
69,0.95,0.0,1,0.9025,1.0,1.0,0.6675349392484702,4.649954872153293,0.28889594856737677,0.12568580752347092,2.9825032613817397,2.9682265564781134
70,0.95,0.0,1,0.9025,1.0,1.0,0.8264995416534302,7.128299989402607,0.4487998739431528,-0.19478568772200966,4.23237359180038,3.9997563657556454
71,0.95,0.0,1,0.9025,1.0,1.0,0.2604433531157459,0.7078272700825236,0.04876351025008369,0.07123828327504503,2.209492759274241,2.3232651765311356
72,0.95,0.0,1,0.9025,1.0,1.0,0.7743105669441084,6.256495066158382,0.393905363081334,0.8665455337498003,3.1354194735378487,2.931944339894059
73,0.95,0.0,1,0.9025,1.0,1.0,3.0125096924604775,94.70167053854914,6.055012789202175,11.178640232323861,2.6986805503124818,3.4260594594197804
74,0.95,0.0,1,0.9025,1.0,1.0,3.0522956497706795,97.21962234083922,6.018889330292341,0.7410449172448215,3.8296099929682366,3.4207316097070417
75,0.95,0.0,1,0.9025,1.0,1.0,2.978247462787628,92.55977605951095,5.8113228241594195,8.394029570512089,1.999231723470852,2.49066465033318
76,0.95,0.0,1,0.9025,1.0,1.0,0.6403397234394107,4.278796407011175,0.2732647628630471,0.5595871570820414,2.837044860895655,2.7036657688567884
77,0.95,0.0,1,0.9025,0.9281391530670672,0.9281391530670672,3.831994408585471,153.23235198477926,10.629654931252949,12.124665408800096,4.025958296000295,3.618190354472325
78,0.95,0.0,1,0.9025,1.0,1.0,0.6175212921714143,3.9792809942166154,0.24587200170441567,-0.2771444578423898,5.713106769843826,5.372822892836888
79,0.95,0.0,1,0.9025,1.0,1.0,2.2277067854693655,51.78652736623003,3.7229868711979504,6.134571526224702,2.9825032613817397,2.505607745884494
80,0.95,0.0,1,0.9025,1.0,1.0,0.8884474405332118,8.236908002389082,0.5192888084122592,0.109730246374028,4.23237359180038,4.101357992240946
81,0.95,0.0,1,0.9025,1.0,1.0,2.401391606761723,60.17647040416006,3.9856322982783396,6.211133804246389,3.642837709673359,4.06956662923441
82,0.95,0.0,1,0.9025,1.0,1.0,0.0013224921648456436,1.825101196025396e-05,1.2636199767621777e-06,-0.0031057520164530414,5.1694327785892495,5.818032216221239
83,0.95,0.0,1,0.9025,1.0,1.0,0.16538463794987326,0.28542438107519397,0.019588873420723078,-0.04302363156712445,2.6986805503124818,2.8497607267506773
84,0.95,0.0,1,0.9025,1.0,1.0,1.361484508003543,19.343102902584878,1.2585437295408404,1.1979583325028884,3.8296099929682357,3.7563652197345365
85,0.95,0.0,1,0.9025,1.0,1.0,1.1531937811740476,13.877310885964821,0.9842172908699768,-0.6741037100538763,1.999231723470852,2.43860486397569
86,0.95,0.0,1,0.9025,1.0,1.0,0.24637435571393812,0.6334199496488933,0.04298386223937434,0.44593310876647957,4.677496208089153,5.14567629357077
87,0.95,0.0,1,0.9025,1.0,1.0,0.03906413888529425,0.015924186119958755,0.0011210016119747473,0.02727944441827992,2.4418671412486086,2.7097880586799437
88,0.95,0.0,1,0.9025,1.0,1.0,0.26886048960789133,0.7543184053085068,0.04719438534125851,0.30051604264987536,2.1017345258429305,1.8721361406628312
89,0.95,0.0,1,0.9025,1.0,1.0,1.081747834225399,12.211044192821124,0.8436107839512211,0.37365937872273514,2.9825032613817397,2.95275827640062
90,0.95,0.0,1,0.9025,1.0,1.0,0.6382899166030883,4.25144633720607,0.3069929230552683,0.585597140604151,4.23237359180038,4.385852299634362
91,0.95,0.0,1,0.9025,1.0,1.0,1.0998358763731806,12.622823176830284,0.8018507819249291,1.5138173751787154,3.642837709673359,3.896430334107678
92,0.95,0.0,1,0.9025,0.7671528461058692,0.7671528461058692,3.649137667331442,138.9572561627451,11.514017154361808,3.3321851123567847,3.1354194735378487,2.8763894306444797
93,0.95,0.0,1,0.9025,1.0,1.0,0.537466610894726,3.0144196604528024,0.1948090693824707,0.6569534393108172,2.6986805503124818,2.4484375259377256
94,0.95,0.0,1,0.9025,1.0,1.0,1.673581416235311,29.227685376892275,1.8326606641303258,2.7717243807915786,3.8296099929682366,3.564366641706997
95,0.95,0.0,1,0.9025,1.0,1.0,3.0016204206617223,94.01827460237183,5.872647500868147,4.084642039448074,3.2961758675448705,3.2679138242097974
96,0.95,0.0,1,0.9025,1.0,1.0,0.5678753183653413,3.3651677704857534,0.22078499001802188,-0.4020591765124858,2.837044860895655,2.568008100960423
97,0.95,0.0,1,0.9025,1.0,1.0,1.6838958715499686,29.589062050893517,1.9194450040387763,2.4618622473332303,2.4418671412486086,2.3077121325305967
98,0.95,0.0,1,0.9025,1.0,1.0,0.8708604540009687,7.914033301553796,0.5074151772107286,0.8167525086269688,3.465174418122088,3.6273371544823214
99,0.95,0.0,1,0.9025,1.0,1.0,3.6470461623548704,138.79801497648086,9.20299026668972,4.564253492798727,2.9825032613817397,2.8361835513542624
0,0.95,1.0,1,0.9025,0.4566242143416268,0.7452645177591906,2.7524140198794766,79.05480229925026,11.841548808612375,-0.038420721480103115,2.5670643467850125,3.0489406217061337
1,0.95,1.0,1,0.9025,0.36971050733120553,1.0,2.4770096203267316,64.02596323427305,10.65669267292345,1.6128022835294429,3.642837709673359,3.822417176777949
2,0.95,1.0,1,0.9025,0.41964244953221075,0.9031985058064065,2.7306213314366756,77.80789952769685,11.74779140801695,3.5547622604843223,3.1354194735378487,3.178189587032146
3,0.95,1.0,1,0.9025,0.4438708786099329,0.6054433448519202,2.810597937857941,82.4324448727326,12.091870053760099,2.2505603230917415,4.449372026124917,4.593937507211719
4,0.95,1.0,1,0.9025,0.4126891058428262,0.7720985751324649,2.5421877024427433,67.43975149828161,10.937104498707676,3.4246862178025386,2.322775875477118,2.362980529040131
5,0.95,1.0,1,0.9025,0.41595701681990854,0.7735318953730004,2.5353893104795913,67.0795351213366,10.907856177172361,5.180414333364848,5.4344752647896755,5.102555341453777
6,0.95,1.0,1,0.9025,0.3954543659721214,0.6397972791481301,2.7456527095239234,78.66688279863442,11.812460021094514,6.59317231655512,4.677496208089153,4.305124446038493
7,0.95,1.0,1,0.9025,0.4158892378797512,0.7405642930400863,2.4522930870877335,62.75458790629847,10.550356186982244,4.798259786834983,6.637683077567331,6.259549212699101
8,0.95,1.0,1,0.9025,0.31648133367550835,1.0,1.9308817830695213,38.90559886277287,8.307119028146584,2.32232735733403,3.465174418122088,3.398344981190395
9,0.95,1.0,1,0.9025,0.37627455170168517,0.7157609539372742,2.6228293783304037,71.78617500673263,11.284044433664786,2.742807412993665,2.9825032613817397,3.095505080586009
10,0.95,1.0,1,0.9025,0.347241373640521,0.8773874507412265,2.2333294706531817,52.048273487683254,9.60832190994657,5.853769629633805,4.23237359180038,3.734923186452437
11,0.95,1.0,1,0.9025,0.41716843008613425,0.7130511999066095,2.7832508822773088,80.83611723615283,11.974216426402077,5.57030912282575,3.642837709673359,3.4518268244332715
12,0.95,1.0,1,0.9025,0.4415942409832971,0.7605764813376674,2.7538207565641537,79.13563149774883,11.847600929039084,4.048552122340218,3.1354194735378482,3.129667366821028
13,0.95,1.0,1,0.9025,0.39469201526001724,0.695831561603963,2.5675807905867996,68.79374780134376,11.046351686989471,-1.501766654065901,2.6986805503124818,3.3221083161966045
14,0.95,1.0,1,0.9025,0.31535627692279344,0.8290183722072445,2.218521910405957,51.36037413597552,9.544616215186426,4.088494743958796,3.8296099929682366,3.590909350500224
15,0.95,1.0,1,0.9025,0.3256872484278977,0.8021324149938381,2.1474994021769462,48.12456727589977,9.239060258985935,1.766549734175634,3.2961758675448705,3.388996399323793
16,0.95,1.0,1,0.9025,0.4441946801317375,0.7301785668920593,2.7956513680663497,81.55803575951555,12.027566306420443,8.805470334250435,2.837044860895655,2.332760593996581
17,0.95,1.0,1,0.9025,0.40824255755657224,0.8944455254061366,2.533620794531895,66.98598747358153,10.900247595119588,3.5876434178548804,4.0259582960002955,3.9583572701498975
18,0.95,1.0,1,0.9025,0.4407617508015099,0.8391209144516409,2.9087150768825616,88.28828857331423,12.513993645025748,3.98784079222309,3.465174418122088,3.4976059246032696
19,0.95,1.0,1,0.9025,0.3993786176303695,0.7712447899407598,2.549575888977204,67.83231219649463,10.968890258707102,0.7708511256080155,4.917316566972579,5.152368524613953
20,0.95,1.0,1,0.9025,0.43205757188899185,0.6895148380496168,2.6645739915492808,74.08943847433198,11.463639825694369,2.1769503554750953,4.23237359180038,4.3601546583842685
21,0.95,1.0,1,0.9025,0.4338706598594403,0.7105565077031083,2.7519105227414586,79.02588206721373,11.83938264251535,1.2790300792148246,3.642837709673359,3.9226476541441917
22,0.95,1.0,1,0.9025,0.34035014220249804,0.7434137586894359,2.2291874545572448,51.855391180266615,9.590501957929236,2.83730686443159,3.1354194735378487,3.1095590083104225
23,0.95,1.0,1,0.9025,0.3676044503288236,0.751316910717468,2.3765669748066163,58.93874035874784,10.224564191960155,2.6229917862939707,4.449372026124917,4.432975634994566
24,0.95,1.0,1,0.9025,0.29598661461429004,0.7085173922701773,1.9085267917932804,38.00994630705922,8.210942465172495,-1.4268903829177273,3.8296099929682366,4.344861406292544
25,0.95,1.0,1,0.9025,0.3428425401222771,0.8281946284139202,2.317046966483146,56.02352205090978,9.968494763974078,4.178126415174879,3.2961758675448705,3.1116801339496836
26,0.95,1.0,1,0.9025,0.4691327315456043,0.7120996108580454,3.2939565056252267,113.22346847912709,14.171395165511969,9.017340315987163,2.837044860895655,2.537479325931516
27,0.95,1.0,1,0.9025,0.34917664673926113,1.0,2.3223556497632885,56.28053180916043,9.991333999538657,3.9930399670986185,4.0259582960002955,3.8317426374626566
28,0.95,1.0,1,0.9025,0.4575960193067757,0.7991893381055032,3.3381246330058145,116.28021588099485,14.361417099852043,-3.5084730636311283,3.465174418122088,4.313842112204138
29,0.95,1.0,1,0.9025,0.45838684597542734,0.6327107784856544,2.733953962720606,77.99793926235053,11.762129191404457,-0.5859905854807197,4.917316566972579,5.340853026053862
30,0.95,1.0,1,0.9025,0.4127893693161287,0.6867954655815555,2.8770002525348835,86.37350317849548,12.377548823223085,1.9137636364677375,4.23237359180038,4.440027140443651
31,0.95,1.0,1,0.9025,0.42013512067439535,1.0,2.6388631262285718,72.66653692736811,11.353025483372367,1.4399889269986152,6.006024017647005,6.12513131788465
32,0.95,1.0,1,0.9025,0.41971213864716755,0.9079387289757873,2.692683304733398,75.6608628065492,11.584572869067282,4.468239217060994,5.169432778589249,4.993934641767076
33,0.95,1.0,1,0.9025,0.5041625326075219,0.6255296544487635,3.08649993822067,99.41073378320003,13.278866988121052,7.139550971379036,4.449372026124917,4.168454148336606
34,0.95,1.0,1,0.9025,0.39333246316668374,0.8521443890646074,2.483056034609382,64.33892123583482,10.682705805151365,5.003206439602044,3.8296099929682366,3.578594723025546
35,0.95,1.0,1,0.9025,0.37310257367832467,0.7553178975898218,2.1750314387707097,49.36644024146331,9.357509719267291,3.382097705945273,5.4344752647896755,5.197931288853171
